Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,2031205000.0,1649969000.0,1297000000.0,1362000000.0
Revenue Growth,0.231056462272928,0.272142636854279,-0.0477239353891336,
Cost of Revenue,1751897000.0,1327297000.0,1078000000.0,1203000000.0
Gross Profit,279308000.0,322672000.0,17000000.0,-46000000.0
R&D Expenses,0.0,0.0,,
SG&A Expense,59271000.0,67459000.0,49000000.0,44000000.0
Operating Expenses,85548000.0,140314000.0,953059000.0,1023528000.0
Operating Income,193760000.0,182358000.0,-39000000.0,-90000000.0
Interest Expense,38810000.0,35977000.0,-20498000.0,-28000.0
Earnings before Tax,137491000.0,222501000.0,-109000000.0,-664000000.0
Income Tax Expense,-165363000.0,67979000.0,36000000.0,255000000.0
Net Income - Non-Controlling int,0.0,0.0,,
Net Income - Discontinued ops,0.0,19213000.0,,
Net Income,299165000.0,154522000.0,,
Preferred Dividends,0.0,0.0,,
Net Income Com,299165000.0,154522000.0,-78000000.0,-418000000.0
EPS,27.28,15.12,-2.58,-13.77
EPS Diluted,25.54,14.35,-2.58,-13.77
Weighted Average Shs Out,10967014.0,30332131.0,30000000.0,30000000.0
Weighted Average Shs Out (Dil),11712653.0,10216464.0,,
Dividend per Share,0.0,0.0,,
Gross Margin,0.137508523266,0.1956,0.0131,-0.0338
EBITDA Margin,0.133122949185,0.196,,
EBIT Margin,0.0953916517535,0.1567,-0.0275,-0.0716
Profit Margin,0.147284493687,0.094,,
Free Cash Flow margin,0.037662372828,0.1416,,
EBITDA,270400000.0,323478000.0,,
EBIT,193760000.0,258478000.0,-35652000.0,-97507000.0
Consolidated Income,299165000.0,154522000.0,,
Earnings Before Tax Margin,0.0676893765031,0.1349,-0.084,-0.4875
Net Profit Margin,0.147284493687,0.0937,,
