Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,15289400.0,14201836.0,9216863.0,
Revenue Growth,0.0765791127288049,0.540853542034855,0.0,
Cost of Revenue,11794206.0,10234838.0,7501434.0,
Gross Profit,3495194.0,3966998.0,1715429.0,2365090.0
R&D Expenses,1816389.0,1675093.0,1247449.0,
SG&A Expense,6937704.0,6070868.0,4397797.0,
Operating Expenses,9946581.0,7745961.0,5645246.0,8792865.0
Operating Income,-6451387.0,-3778963.0,-3929817.0,137313.0
Interest Expense,7500.0,1073290.0,802514.0,-105000.0
Earnings before Tax,-27651412.0,-5941457.0,-4732331.0,
Income Tax Expense,0.0,0.0,0.0,
Net Income - Non-Controlling int,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,
Net Income,-27651412.0,-5941457.0,-4732331.0,
Preferred Dividends,0.0,0.0,0.0,
Net Income Com,-27651412.0,-5941457.0,-4732331.0,
EPS,-7.22,-1.61,-1.34,
EPS Diluted,-7.22,-1.61,-1.34,
Weighted Average Shs Out,4476403.0,9420765.0,,
Weighted Average Shs Out (Dil),4476403.0,3679500.0,3519070.0,
Dividend per Share,0.0,0.0,0.0,
Gross Margin,0.228602430442,0.2793,0.1861,
EBITDA Margin,-0.0688406346881,-0.334,-0.423,
EBIT Margin,-0.421951613536,-0.3428,-0.4264,
Profit Margin,-1.80853480189,-0.418,-0.513,
Free Cash Flow margin,-0.539158828993,-0.1056,-0.4924,
EBITDA,-1052532.0,-4748540.0,-3899926.0,
EBIT,-6451387.0,-4868167.0,-3929817.0,137313.0
Consolidated Income,-27651412.0,-5941457.0,-4732331.0,
Earnings Before Tax Margin,-1.80853480189,-0.4184,-0.5134,
Net Profit Margin,-1.80853480189,-0.4184,-0.5134,
