Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,268947000.0,182103000.0,142098000.0,148431000.0,167540000.0
Short-term investments,337293000.0,309615000.0,316455000.0,165097000.0,
Cash and short-term investments,606240000.0,491718000.0,458553000.0,313528000.0,
Receivables,17010000.0,12194000.0,9007000.0,6518000.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,623250000.0,503912000.0,467560000.0,320046000.0,
Property Plant & Equipment Net,41717000.0,18477000.0,18340000.0,18471000.0,10969000.0
Goodwill and Intangible Assets,249712000.0,42663000.0,43444000.0,44619000.0,12891000.0
Long-term investments,150176000.0,48979000.0,48025000.0,85051000.0,
Tax assets,2272000.0,3975000.0,6227000.0,1865000.0,0.0
Total non-current assets,4031999000.0,2356319000.0,1983388000.0,1764533000.0,
Total assets,4655249000.0,2860231000.0,2450948000.0,2084579000.0,1280008000.0
Payables,862000.0,463000.0,839000.0,706000.0,0.0
Short-term debt,48899000.0,48659000.0,85000000.0,50000000.0,
Total current liabilities,49761000.0,49122000.0,85839000.0,50706000.0,
Long-term debt,569000.0,569000.0,569000.0,569000.0,
Total debt,49468000.0,49228000.0,85569000.0,50569000.0,10069000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,3662536000.0,2213974000.0,1870183000.0,1759133000.0,1133684000.0
Total non-current liabilities,5322000.0,2055000.0,3090000.0,4166000.0,
Total liabilities,3952265000.0,2553366000.0,2171131000.0,1826089000.0,1148230000.0
Other comprehensive income,571803000,218408000,212649000,209247000,549000.0
Retained earnings (deficit),112131000.0,74894000.0,57262000.0,34411000.0,19184000.0
Total shareholders equity,702984000.0,306865000.0,279817000.0,258490000.0,131778000.0
Investments,487469000.0,358594000.0,364480000.0,250148000.0,1079238000.0
Net Debt,-219479000.0,-132875000.0,-56529000.0,-97862000.0,
Other Assets,0.0,0.0,0.0,0.0,
Other Liabilities,3897182000.0,2502189000.0,2082202000.0,1771217000.0,
