Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,1011494.2529,881152.461,712631.5789,605863.1922,610169.4915,557083.9065,560686.0158
Stock-based compensation,22588505.7471,11655462.1849,7706315.7895,1859934.8534,1542372.8814,922971.1142,164907.6517
Operating Cash Flow,-159542528.7356,-114164465.7863,-63346315.7895,-47194353.9631,-22279661.0169,8679504.8143,-860158.3113
Capital Expenditure,-3043678.1609,-1129651.8607,-707368.4211,-1128121.6069,-490314.77,-1643741.403,-383905.0132
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-3043678.1609,-1129651.8607,-707368.4211,-1128121.6069,-490314.77,-1643741.403,-383905.0132
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,-302613.4801,-270448.5488
Issuance (buybacks) of shares,248718390.8046,159794717.8872,132595789.4737,123928338.7622,58227602.9056,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,233640229.8851,149725090.036,123644210.5263,114812160.6949,57998789.3462,-302613.4801,-270448.5488
Effect of forex changes on cash,23786206.8966,-16397358.9436,4283157.8947,8952225.8415,1983050.8475,0.0,0.0
Net cash flow / Change in cash,71054022.9885,34430972.389,59590526.3158,66489685.1249,35228813.5593,6733149.9312,-1514511.8734
Free Cash Flow,-162586206.8966,-115294117.6471,-64053684.2105,-48322475.57,-22769975.7869,7035763.4113,-1244063.3245
Net Cash/Marketcap,0.1207,0.0,0.0,0.0,0.0,0.0,0.0
