Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,2686237.0,2500357.0,3326021.0,3957795.0,2791644.0,258064.0,62289.0,0.0
Revenue Growth,0.0743413840503576,-0.248243772363434,-0.159627772534959,0.417729123054372,9.81764213528427,3.14301080447591,0.0,0.0
Cost of Revenue,1783747.0,1454686.0,2813680.0,2861738.0,5634379.0,199092.0,62047.0,0.0
Gross Profit,902490.0,1045671.0,512341.0,1096057.0,-2842735.0,58972.0,242.0,0.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,1377370.0,1281925.0,1393954.0,2552857.0,2811093.0,2321197.0,2898198.0,799274.0
Operating Expenses,12514199.0,8468316.0,7725249.0,12415851.0,21646283.0,5235863.0,4089047.0,8892337.0
Operating Income,-11611709.0,-7422645.0,-7212908.0,-11319794.0,-24489018.0,-5176891.0,-4088805.0,-8892337.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,0.0,0.0,0.0,389600.0,0.0,0.0,0.0,-5709559.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-26880134.0,-79630596.0,-7699127.0,-8634524.0,-22698017.0,-5289610.0,-1140075.0,-5709559.0
Preferred Dividends,607800.0,-4267100.0,1468500.0,950100.0,20800.0,0.0,0.0,0.0
Net Income Com,-26880134.0,-79630596.0,-7699127.0,-8634524.0,-22698017.0,-5289610.0,-1140075.0,-5709559.0
EPS,-1.3,-25.95,-0.11,-0.12,-0.29,-0.13,-0.05,-3.47
EPS Diluted,-1.3,-25.95,-0.11,-0.12,-0.29,-0.13,-0.05,-3.47
Weighted Average Shs Out,20667306.0,3068456.0,80156946.0,79029180.0,77675650.0,40332688.0,23898637.0,0.0
Weighted Average Shs Out (Dil),20667306.0,3068456.0,80156946.0,79029180.0,77675650.0,40332688.0,23898637.0,0.0
Dividend per Share,0.0,0.0,0.0143481015357,0.00371002204502,0.0,0.0,0.0,0.0
Gross Margin,0.335968121949,0.418208679801,0.154040218026,0.27693627386,-1.01830140233,0.228516957034,0.00388511615213,0.0
EBITDA Margin,-3.9914627786,-1.8896813535,-1.62015363102,-2.60775659174,-7.67914748442,-18.6192223634,-62.9175135257,0.0
EBIT Margin,-4.32266735958,-2.96863407905,-2.16862972302,-2.86012640877,-8.77225677773,-20.060492746,-65.642489043,0.0
Profit Margin,-10.0066129683,-31.8476905498,-2.31481611211,-2.181650136,-8.13069897165,-20.4972797446,-18.3029908973,0.0
Free Cash Flow margin,-5.01023029614,-1.02858511805,-0.85071200693,-1.50013757661,-2.55871486479,-9.11262710025,-32.1163126716,0.0
EBITDA,-10722015.0,-4724878.0,-5388665.0,-10320966.0,-21437446.0,-4804951.0,-3919069.0,-8848529.0
EBIT,-11611709.0,-7422645.0,-7212908.0,-11319794.0,-24489018.0,-5176891.0,-4088805.0,-8892337.0
Consolidated Income,-26880134.0,-79630596.0,-7699127.0,-8634524.0,-22698017.0,-5289610.0,-1140075.0,-5709559.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0984386508144,0.0,0.0,0.0,0.0
Net Profit Margin,-10.0066129683,-31.8476905498,-2.31481611211,-2.181650136,-8.13069897165,-20.4972797446,-18.3029908973,0.0
