Date,2019-03-31,2018-03-31,2017-03-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,0.0,0.0,0.0
SG&A Expense,0.0,0.0,0.0
Operating Expenses,4507961.0,3939349.0,59193.0
Operating Income,-4507961.0,-3939349.0,-59193.0
Interest Expense,0.0,0.0,0.0
Earnings before Tax,773962.0,-2336047.0,-59193.0
Income Tax Expense,-215837.0,183998.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,989799.0,-2520045.0,-59193.0
Preferred Dividends,4841402.0,1386915.0,0.0
Net Income Com,989799.0,-2520045.0,-59193.0
EPS,-0.45,-0.58,-5.48
EPS Diluted,-0.45,-0.58,-5.48
Weighted Average Shs Out,8563373.0,6790097.0,38812500.0
Weighted Average Shs Out (Dil),8563373.0,6790097.0,10800.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,0.0,0.0,
EBIT Margin,0.0,0.0,0.0
Profit Margin,0.0,0.0,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-4504302.0,-3937824.0,-59193.0
EBIT,-4507961.0,-3939349.0,-59193.0
Consolidated Income,989799.0,-2520045.0,-59193.0
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
