Date,2019-02-01,2018-02-02,2017-02-03,2016-01-29
Revenue,657494000.0,509436000.0,416267000.0,280874000.0
Revenue Growth,0.290631207845539,0.223820288420653,0.482041769619117,
Cost of Revenue,240715000.0,228394000.0,234349000.0,187339000.0
Gross Profit,416779000.0,281042000.0,181918000.0,93535000.0
R&D Expenses,196406000.0,160947000.0,152122000.0,120493000.0
SG&A Expense,367187000.0,288391000.0,256316000.0,245764000.0
Operating Expenses,563593000.0,449338000.0,408438000.0,366257000.0
Operating Income,-146814000.0,-168296000.0,-226520000.0,-272722000.0
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,-141328000.0,-166152000.0,-229923000.0,-278779000.0
Income Tax Expense,570000.0,-2637000.0,2614000.0,3767000.0
Net Income - Non-Controlling int,0.0,1000.0,-329000.0,-126000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-141903000.0,-163515000.0,-232537000.0,-282546000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-141903000.0,-163515000.0,-232537000.0,-282546000.0
EPS,-0.64,-2.38,-3.45,-4.42
EPS Diluted,-0.64,-2.38,-3.45,-4.42
Weighted Average Shs Out,221149000.0,250336392.0,250000000.0,
Weighted Average Shs Out (Dil),221149000.0,68574000.0,67337000.0,63955000.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.633890195196,0.5517,0.437,0.333
EBITDA Margin,-0.195676310354,-0.282,-0.493,-0.876
EBIT Margin,-0.22329329241,-0.3261,-0.5523,-0.9925
Profit Margin,-0.215824022729,-0.321,-0.559,-1.006
Free Cash Flow margin,-0.0224579996167,-0.2539,-0.4465,0.06
EBITDA,-128656000.0,-143915000.0,-205321000.0,-245934000.0
EBIT,-146814000.0,-166152000.0,-229923000.0,-278779000.0
Consolidated Income,-141903000.0,-163514000.0,-232866000.0,-282672000.0
Earnings Before Tax Margin,-0.214949490033,-0.3261,-0.5523,-0.9925
Net Profit Margin,-0.215824022729,-0.321,-0.5586,-1.006
