Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31,2010-12-31
Revenue,506000000.0,4842000000.0,1366000000.0,4318000000.0,842000000.0,3870000000.0,0.0,2497000000.0,3000000.0,1466000000.0,3000000.0,963000000.0,1181000000.0
Revenue Growth,-0.895497728211483,2.54465592972182,-0.683649837887911,4.12826603325416,-0.782428940568475,0.0,-1,831.333333333333,-0.997953615279673,487.666666666667,-0.996884735202492,-0.18458933107536,0.0
Cost of Revenue,2932000000.0,3927000000.0,2281000000.0,3221000000.0,2028000000.0,2867000000.0,0.0,2138000000.0,1145000000.0,1453000000.0,0.0,963000000.0,1181000000.0
Gross Profit,1910000000.0,915000000.0,2037000000.0,1097000000.0,1842000000.0,1003000000.0,0.0,359000000.0,321000000.0,13000000.0,0.0,0.0,0.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
SG&A Expense,189000000.0,,161000000.0,,128000000.0,,0.0,,97000000.0,,0.0,135000000.0,163000000.0
Operating Expenses,189000000.0,1000000000.0,161000000.0,867000000.0,128000000.0,715000000.0,0.0,361000000.0,97000000.0,313000000.0,0.0,135000000.0,163000000.0
Operating Income,-412000000.0,-85000000.0,-640000000.0,230000000.0,64000000.0,288000000.0,0.0,-2000000.0,-318000000.0,-300000000.0,714000000.0,-236000000.0,-11000000.0
Interest Expense,616000000.0,616000000.0,625000000.0,625000000.0,546000000.0,546000000.0,67000000.0,223000000.0,97000000.0,97000000.0,0.0,357000000.0,363000000.0
Earnings before Tax,-538000000.0,,-1289000000.0,,-427000000.0,,-268000000.0,,-417000000.0,,0.0,-2277000000.0,-235000000.0
Income Tax Expense,-610000000.0,-610000000.0,-45000000.0,-45000000.0,-474000000.0,-474000000.0,0.0,-1000000.0,-58000000.0,-58000000.0,0.0,-632000000.0,197000000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income,76000000.0,76000000.0,-1240000000.0,-1240000000.0,50000000.0,50000000.0,-67000000.0,-273000000.0,-356000000.0,-356000000.0,87000000.0,-1645000000.0,-234000000.0
Preferred Dividends,18000000.0,,22000000.0,,22000000.0,,5000000.0,,0.0,,0.0,0.0,0.0
Net Income Com,76000000.0,76000000.0,-1240000000.0,-1240000000.0,50000000.0,50000000.0,-67000000.0,-273000000.0,-356000000.0,-356000000.0,87000000.0,-1645000000.0,-234000000.0
EPS,0.37,0.37,-9.78,-9.78,0.22,0.22,-2.65,-2.65,-3.56,-3.56,0.0,-13.48,-1.95
EPS Diluted,0.36,0.36,-9.78,-9.78,0.22,0.22,-2.65,-2.65,-3.56,-3.56,0.0,-13.48,-1.95
Weighted Average Shs Out,155000000.0,155000000.0,129000000.0,129000000.0,125000000.0,125000000.0,105000000.0,105000000.0,100000000.0,100000000.0,0.0,122000000.0,120000000.0
Weighted Average Shs Out (Dil),162000000.0,162000000.0,129000000.0,129000000.0,126000000.0,126000000.0,105000000.0,105000000.0,100000000.0,100000000.0,0.0,122000000.0,121000000.0
Dividend per Share,0.135802469136,,0.170542635659,,0.18253968254,,0.0,,0.0,,0.0,0.0,0.0
Gross Margin,3.77470355731,0.18897149938042,1.49121522694,0.25405280222325,2.18764845606,0.25917312661499,0.0,0.14377252703244,107.0,0.0088676671214188,0.0,0.0,0.0
EBITDA Margin,0.899209486166,0.18608013217679,0.0922401171303,0.01065308012969,0.805225653207,0.18242894056848,0.0,0.098918702442932,49.6666666667,0.10027285129604,238.0,0.0,0.0
EBIT Margin,-0.814229249012,0.016935150764147,-0.468521229868,-0.1528485409912,0.0760095011876,0.031524547803618,0.0,-0.020424509411294,-106.0,-0.2162346521146,238.0,0.0,0.0
Profit Margin,0.150197628458,0.015695993391161,-0.90775988287,-0.28716998610468,0.0593824228029,0.012919896640827,0.0,-0.10933119743692,-118.666666667,-0.24283765347885,29.0,0.0,0.0
Free Cash Flow margin,0.713438735178,,0.256222547584,,-0.214964370546,,0.0,,25.6666666667,,0.0,-0.272066458982,0.0762066045724
EBITDA,455000000.0,901000000.0,126000000.0,46000000.0,678000000.0,706000000.0,292000000.0,247000000.0,149000000.0,147000000.0,714000000.0,110000000.0,397000000.0
EBIT,-412000000.0,82000000,-640000000.0,-660000000,64000000.0,122000000,0.0,-51000000,-318000000.0,-317000000,714000000.0,-236000000.0,-11000000.0
Consolidated Income,76000000.0,76000000.0,-1240000000.0,-1240000000.0,50000000.0,50000000.0,-67000000.0,-273000000.0,-356000000.0,-356000000.0,87000000.0,-1645000000.0,-234000000.0
Earnings Before Tax Margin,-1.06324110672,0,-0.943631039531,0,-0.507125890736,0,0.0,0,-139.0,0,0.0,0.0,0.0
Net Profit Margin,0.150197628458,0.015695993391161,-0.90775988287,-0.28716998610468,0.0593824228029,0.012919896640827,0.0,-0.10933119743692,-118.666666667,-0.24283765347885,29.0,0.0,0.0
