Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,3948630.0,3709626.0,3680592.0,3568610.0,3363639.0
Revenue Growth,0.064428058246303,0.00788840490877554,0.0313797248788744,0.0609372765626751,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,3948630.0,3709626.0,3680592.0,3568610.0,3363639.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,3112352.0,3150939.0,3022067.0,2437802.0,2258166.0
Operating Expenses,3701068.0,3607738.0,3589547.0,3145215.0,2813865.0
Operating Income,247562.0,101888.0,91045.0,423395.0,549774.0
Interest Expense,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,247562.0,101888.0,91045.0,423395.0,549774.0
Income Tax Expense,21155.0,217993.0,-18368.0,29530.0,100608.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,226407.0,-116105.0,109413.0,393865.0,449166.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,226407.0,-116105.0,109413.0,393865.0,449166.0
EPS,0.09,-0.05,0.05,0.16,0.15
EPS Diluted,0.09,-0.05,0.05,0.16,0.15
Weighted Average Shs Out,,,,,
Weighted Average Shs Out (Dil),2561542.0,2561542.0,2563224.0,,
Dividend per Share,0.2,0.2,0.142,0.118,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.242,0.252,0.255,0.318,0.306
EBIT Margin,0.0627,0.0275,0.0247,0.1186,0.1634
Profit Margin,0.057,-0.031,0.03,0.11,0.134
Free Cash Flow margin,0.331,0.2443,0.15,0.0626,-0.3713
EBITDA,954371.0,933846.0,937105.0,1136569.0,1030433.0
EBIT,247562.0,101888.0,91045.0,423395.0,549774.0
Consolidated Income,226407.0,-116105.0,109413.0,393865.0,449166.0
Earnings Before Tax Margin,0.0627,0.0275,0.0247,0.1186,0.1634
Net Profit Margin,0.0573,-0.0313,0.0297,0.1104,0.1335
