Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,49974814.8148,20045561.6654,77380.9524,63629.7903,60240.9639,62155.0752,224458.7525,95660.4697,0.0
Stock-based compensation,4794074.0741,4456402.1995,3765625.0,4469269.7035,2450946.6437,5104410.7143,7149622.7364,12288463.7965,13820569.7091
Operating Cash Flow,146106666.6667,57597014.9254,-9081101.1905,-7901663.0513,-4565404.475,-4806948.3083,-5291525.1509,-7398863.0137,-28857.5727
Capital Expenditure,-24364444.4444,-294900235.6638,-286748511.9048,-146856832.9718,-59143717.7281,-92264344.9248,-99376798.7928,-37461821.9178,-215667001.003
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-20247407.4074,-291045561.6654,-288128720.2381,-151620390.4555,-51068846.8158,-92329194.5489,-100141632.7968,-37832423.6791,-215667001.003
Issuance (repayment) of debt,90357037.037,151449332.2859,72172619.0476,282748373.102,0.0,0.0,0.0,-17612524.4618,0.0
Issuance (buybacks) of shares,7894074.0741,13970934.7997,124234375.0,132535791.757,80709122.2031,83104702.0677,118053261.5694,13835452.0548,265817452.3571
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-132887407.4074,164207384.132,190165178.5714,411899493.8539,75358864.0275,80767236.8421,118053261.5694,13835452.0548,264375663.992
Effect of forex changes on cash,-1029629.6296,2072270.2278,3992559.5238,3175704.9892,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-7028148.1481,-69241162.608,-107044642.8571,252377440.3471,19724612.7367,-16368906.015,12620103.6217,-31395834.638,48679805.4162
Free Cash Flow,121742222.2222,-237303220.7384,-295829613.0952,-154758496.0231,-63709122.2031,-97071293.2331,-104668323.9437,-44860684.9315,-215695858.5757
Net Cash/Marketcap,,,,,,,,,
