Date,2019-02-02,2018-02-03,2017-01-28,2016-01-30,2015-01-31,2014-02-01,2013-02-02,2012-01-28,2011-01-29,2010-01-30
Depreciation & Amortization,594000000.0,584000000.0,570000000.0,497000000.0,432000000.0,396000000.0,366000000.0,417000000.0,0.0,0.0
Stock-based compensation,90000000.0,77000000.0,91000000.0,70000000.0,68000000.0,58000000.0,53000000.0,50000000.0,0.0,0.0
Operating Cash Flow,1296000000.0,1400000000.0,1648000000.0,2451000000.0,1220000000.0,1320000000.0,1110000000.0,1177000000.0,0.0,0.0
Capital Expenditure,654000000.0,731000000.0,846000000.0,1082000000.0,861000000.0,803000000.0,513000000.0,511000000.0,0.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,-678000000.0,-211000000.0,-277000000.0,-1192000000.0,-610000000.0,-515000000.0,-725000000.0,-840000000.0,0.0,0.0
Investing Cash flow,-653000000.0,-684000000.0,-791000000.0,-144000000.0,-889000000.0,-822000000.0,-369000000.0,-728000000.0,711000000.0,0.0
Issuance (repayment) of debt,-56000000.0,-661000000.0,-10000000.0,-8000000.0,-7000000.0,-407000000.0,-506000000.0,-6000000.0,-0.0,-0.0
Issuance (buybacks) of shares,-678000000.0,-211000000.0,-277000000.0,-1192000000.0,-610000000.0,-515000000.0,-725000000.0,-840000000.0,0.0,0.0
Dividend payments,-250000000.0,-247000000.0,-256000000.0,-1185000000.0,-251000000.0,-234000000.0,-220000000.0,-197000000.0,-0.0,-0.0
Financing Cash Flow,-867000000.0,-542000000.0,-445000000.0,-2539000000.0,-698000000.0,-589000000.0,-1333000000.0,-78000000.0,0.0,0.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-224000000.0,174000000.0,412000000.0,-232000000.0,-367000000.0,-91000000.0,-592000000.0,371000000.0,711000000.0,0.0
Free Cash Flow,642000000.0,669000000.0,802000000.0,1369000000.0,359000000.0,517000000.0,597000000.0,666000000.0,0.0,0.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
