Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,963000000.0,1004900000.0,983500000.0,1049500000.0,1080100000.0,1085400000.0
Revenue Growth,-0.0416956911135436,0.0217590238942552,-0.0628870890900429,-0.0283307101194334,-0.0048829924451815,
Cost of Revenue,258500000.0,240900000.0,226200000.0,631500000.0,653300000.0,684800000.0
Gross Profit,704500000.0,764000000.0,757300000.0,418000000.0,426800000.0,400600000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,258200000.0,232900000.0,0.0,199200000.0,290500000.0,189700000.0
Operating Expenses,258200000.0,232900000.0,0.0,245300000.0,336000000.0,239800000.0
Operating Income,121100000.0,99000000.0,106000000.0,172700000.0,90800000.0,160800000.0
Interest Expense,36700000.0,42900000.0,11700000.0,1100000.0,1500000.0,2200000.0
Earnings before Tax,102700000.0,56200000.0,94300000.0,171700000.0,92400000.0,158900000.0
Income Tax Expense,29100000.0,46500000.0,35200000.0,67400000.0,35000000.0,62600000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,73600000.0,9700000.0,59100000.0,104300000.0,57400000.0,96300000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,73600000.0,9700000.0,59100000.0,104300000.0,57400000.0,96300000.0
EPS,2.18,0.29,1.81,3.22,1.77,
EPS Diluted,2.16,0.29,1.8,3.22,1.77,
Weighted Average Shs Out,33800000.0,33100000.0,32600000.0,32600000.0,,
Weighted Average Shs Out (Dil),34000000.0,33300000.0,32800000.0,32400000.0,32400000.0,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.731568016615,0.760274654194,0.770005083884,0.3983,0.3951,0.3691
EBITDA Margin,0.173312564901,0.142800278635,0.151804778851,0.204,0.125,0.183
EBIT Margin,0.125752855659,0.0985172653995,0.107778342654,0.1646,0.0869,0.1484
Profit Margin,0.0764278296989,0.00965270176137,0.0600915099136,0.099,0.053,0.089
Free Cash Flow margin,0.0303219106957,0.06328987959,0.0811387900356,0.0894,0.0893,0.1103
EBITDA,166900000.0,143500000.0,149300000.0,214500000.0,134600000.0,198200000.0
EBIT,121100000.0,99000000.0,106000000.0,172800000.0,93900000.0,161100000.0
Consolidated Income,73600000.0,9700000.0,59100000.0,104300000.0,57400000.0,96300000.0
Earnings Before Tax Margin,0.106645898235,0.0559259627824,0.0958820538892,0.1636,0.0855,0.1464
Net Profit Margin,0.0764278296989,0.00965270176137,0.0600915099136,0.0994,0.0531,0.0887
