Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,343374000.0,331378000.0,301853000.0,293461000.0,301600000.0,283672000.0,288105000.0
Revenue Growth,0.0362003512604941,0.0978125113879935,0.0285966448693353,-0.026986074270557,0.0631997518260526,-0.0153867513580118,
Cost of Revenue,168489000.0,169243000.0,164073000.0,157939000.0,176081000.0,206311000.0,212908000.0
Gross Profit,174885000.0,162135000.0,137780000.0,135522000.0,125519000.0,77361000.0,75197000.0
R&D Expenses,17071000.0,18125000.0,12203000.0,14358000.0,13673000.0,30459000.0,40604000.0
SG&A Expense,93326000.0,92157000.0,75374000.0,78634000.0,72429000.0,68263000.0,69957000.0
Operating Expenses,110397000.0,110282000.0,87577000.0,92992000.0,86102000.0,96252000.0,75947000.0
Operating Income,64488000.0,51853000.0,56588000.0,42530000.0,39417000.0,-18891000.0,-750000.0
Interest Expense,17405000.0,18410000.0,26618000.0,38715000.0,42288000.0,42915000.0,42014000.0
Earnings before Tax,49548000.0,39639000.0,28294000.0,-11778000.0,-2366000.0,-60541000.0,-42556000.0
Income Tax Expense,9030000.0,-83746000.0,1532000.0,2968000.0,1195000.0,1014000.0,-555000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,40518000.0,123385000.0,26762000.0,-14746000.0,-3561000.0,-61555000.0,-42001000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,40518000.0,123385000.0,26762000.0,-14746000.0,-3561000.0,-61555000.0,-42001000.0
EPS,1.06,3.31,0.84,-0.6,-0.2,-3.42,-0.84
EPS Diluted,1.03,3.17,0.82,-0.6,-0.2,-3.42,-0.84
Weighted Average Shs Out,38233000.0,37276000.0,32043904.0,24439845000.0,,,
Weighted Average Shs Out (Dil),39501000.0,38892000.0,32655958.0,24439845000.0,18080615.0,18032131.0,50250957.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.509313459959,0.489275087664,0.456447343575,0.461805827691,0.4162,0.2727,0.261
EBITDA Margin,0.23209678077,0.218617409725,0.259563429881,0.220172356804,0.195,0.029,0.093
EBIT Margin,0.187806881127,0.156476893457,0.187468734781,0.144925560807,0.1324,-0.0621,-0.0019
Profit Margin,0.11799961558,0.372339141403,0.0886590492723,-0.0502485849909,-0.012,-0.217,-0.146
Free Cash Flow margin,0.11958098167,0.112361110273,0.139948915532,0.0293429109831,0.0114,-0.0672,-0.0288
EBITDA,79696000.0,72445000.0,78350000.0,64612000.0,58946000.0,8157000.0,26860000.0
EBIT,64488000.0,51853000.0,56588000.0,42530000.0,39922000.0,-17626000.0,-542000.0
Consolidated Income,40518000.0,123385000.0,26762000.0,-14746000.0,-3561000.0,-61555000.0,-42001000.0
Earnings Before Tax Margin,0.144297471562,0.119618683196,0.0937343673907,-0.0401348049656,-0.0078,-0.2134,-0.1477
Net Profit Margin,0.11799961558,0.372339141403,0.0886590492723,-0.0502485849909,-0.0118,-0.217,-0.1458
