Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,116353000.0,117229000.0,43163000.0,41843000.0
Short-term investments,0.0,990000.0,0.0,0.0
Cash and short-term investments,116353000.0,118219000.0,43163000.0,41843000.0
Receivables,64770000.0,51527000.0,51413000.0,46806000.0
Inventories,15390000.0,11309000.0,10451000.0,10062000.0
Total current assets,196513000.0,181055000.0,134000000.0,151000000.0
Property Plant & Equipment Net,1808412000.0,1466326000.0,1400317000.0,1432855000.0
Goodwill and Intangible Assets,89759000.0,53818000.0,53706000.0,54236000.0
Long-term investments,0.0,0.0,1000000.0,844000000000.0
Tax assets,1427000.0,1063000.0,1818000.0,4703000.0
Total non-current assets,1938645000.0,1556768000.0,,
Total assets,2135158000.0,1737823000.0,1590890000.0,1644024000.0
Payables,159600000.0,139528000.0,153226000.0,157965000.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,218838000.0,140618000.0,208000000.0,214000000.0
Long-term debt,989387000.0,898215000.0,781000000.0,781000000.0
Total debt,989387000.0,898215000.0,828317000.0,828438000.0
Deferred revenue,57339000.0,0.0,0.0,0.0
Tax Liabilities,1899000.0,1090000.0,81960000.0,97436000.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,1095420000.0,975296000.0,,
Total liabilities,1295317000.0,1138274000.0,1074336000.0,1098034000.0
Other comprehensive income,991903000,773114000,-3719000.0,-4067000.0
Retained earnings (deficit),-162565000.0,-181542000.0,-180422000.0,-200638000.0
Total shareholders equity,839841000.0,599549000.0,170603000.0,193715000.0
Investments,0.0,990000.0,1389000.0,844000.0
Net Debt,873034000.0,780986000.0,,
Other Assets,0.0,0.0,,
Other Liabilities,0.0,22360000.0,54774000.0,56035000.0
