Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,6325000.0,9024000.0,7001000.0,5895000.0
Short-term investments,56662000.0,0.0,0.0,0.0
Cash and short-term investments,62987000.0,9024000.0,7001000.0,5895000.0
Receivables,0.0,1653000.0,1190000.0,0.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,65974000.0,10548000.0,8296000.0,6139000.0
Property Plant & Equipment Net,2604000.0,2314000.0,798000.0,785000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,462000.0,120000.0,107000.0,92000.0
Tax assets,0.0,0.0,0.0,0.0
Total non-current assets,3708000.0,4767000.0,2689000.0,2105000.0
Total assets,69682000.0,15315000.0,10985000.0,8244000.0
Payables,4895000.0,1866000.0,667000.0,311000.0
Short-term debt,0.0,65338000.0,37338000.0,17338000.0
Total current liabilities,4895000.0,67204000.0,41628000.0,19136000.0
Long-term debt,0.0,0.0,0.0,0.0
Total debt,0.0,65338000.0,37338000.0,17338000.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,878000.0,810000.0,694000.0,626000.0
Total liabilities,5773000.0,68014000.0,42322000.0,19762000.0
Other comprehensive income,0.0,0.0,0.0,0.0
Retained earnings (deficit),-127464000.0,-95261000.0,-63693000.0,-42922000.0
Total shareholders equity,63909000.0,-52699000.0,-31337000.0,-11518000.0
Investments,57124000.0,120000.0,107000.0,92000.0
Net Debt,-63987000.0,,,
Other Assets,2987000.0,,,
Other Liabilities,0.0,0.0,3623000.0,1487000.0
