Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,30635000.0,7095000.0,9676000.0,4637000.0,3593000.0
Short-term investments,105000.0,73688000.0,44849000.0,0.0,0.0
Cash and short-term investments,30740000.0,80783000.0,54525000.0,4637000.0,3593000.0
Receivables,5220000.0,2141000.0,4284000.0,6456000.0,13820000.0
Inventories,1785000.0,1028000.0,6639000.0,20322000.0,17625000.0
Total current assets,48689000.0,95084000.0,71414000.0,35134000.0,41551000.0
Property Plant & Equipment Net,5202000.0,5843000.0,5910000.0,4179000.0,3202000.0
Goodwill and Intangible Assets,5250000.0,6080000.0,0.0,46654000.0,25118000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,1376000.0,1310000.0
Total non-current assets,18805000.0,21923000.0,20444000.0,92633000.0,78420000.0
Total assets,67494000.0,117007000.0,91858000.0,127767000.0,119971000.0
Payables,11671000.0,7350000.0,11489000.0,10084000.0,11472000.0
Short-term debt,796000.0,3333000.0,0.0,0.0,0.0
Total current liabilities,17610000.0,18510000.0,19544000.0,19943000.0,19835000.0
Long-term debt,19278000.0,15728000.0,18383000.0,0.0,0.0
Total debt,20074000.0,19061000.0,18383000.0,0.0,0.0
Deferred revenue,0.0,0.0,811000.0,7161000.0,4541000.0
Tax Liabilities,0.0,0.0,76000.0,15817000.0,1867000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,19478000.0,16686000.0,22323000.0,19206000.0,5528000.0
Total liabilities,37088000.0,34972000.0,41292000.0,39149000.0,25363000.0
Other comprehensive income,157791000,155837000,131271000,0.0,0.0
Retained earnings (deficit),-127408000.0,-73719000.0,-80692000.0,-231988000.0,-172671000.0
Total shareholders equity,30406000.0,82035000.0,50566000.0,88618000.0,94608000.0
Investments,105000.0,73688000.0,44849000.0,0.0,0.0
Net Debt,-10561000.0,11966000.0,8707000.0,-4637000.0,-3593000.0
Other Assets,0.0,0.0,0.0,3719000.0,6513000.0
Other Liabilities,0.0,0.0,0.0,9859000.0,8363000.0
