Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,145000000.0,16000000.0,1000000.0,000000.0,000000.0
Revenue Growth,,,,,
Cost of Revenue,4000000.0,1000000.0,000000.0,000000.0,000000.0
Gross Profit,142000000.0,16000000.0,1000000.0,000000.0,000000.0
R&D Expenses,52000000.0,35000000.0,30000000.0,10000000.0,26000000.0
SG&A Expense,231000000.0,46000000.0,22000000.0,10000000.0,10000000.0
Operating Expenses,285000000.0,81000000.0,51000000.0,21000000.0,36000000.0
Operating Income,-144000000.0,-66000000.0,-51000000.0,-21000000.0,-36000000.0
Interest Expense,6000000.0,4000000.0,1000000.0,1000000.0,2000000.0
Earnings before Tax,-98000000.0,-71000000.0,-54000000.0,-20000000.0,-37000000.0
Income Tax Expense,2000000.0,000000.0,000000.0,000000.0,000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-67000000.0,-55000000.0,-48000000.0,-20000000.0,-37000000.0
Preferred Dividends,,,,,
Net Income Com,-67000000.0,-55000000.0,-48000000.0,-20000000.0,-37000000.0
EPS,,,,,
EPS Diluted,,,,,
Weighted Average Shs Out,,,,,
Weighted Average Shs Out (Dil),,,,,
Dividend per Share,,,,,
Gross Margin,0.97931034482759,1,1,,
EBITDA Margin,-0.62068965517241,-4.1875,-53,,
EBIT Margin,-0.40689655172414,-3.1875,-47,,
Profit Margin,-0.46206896551724,-3.4375,-48,,
Free Cash Flow margin,,,,,
EBITDA,-90000000.0,-67000000.0,-53000000.0,-19000000.0,-35000000.0
EBIT,-59000000,-51000000,-47000000,-19000000,-35000000
Consolidated Income,-67000000.0,-55000000.0,-48000000.0,-20000000.0,-37000000.0
Earnings Before Tax Margin,-0.67586206896552,-4.4375,-54,,
Net Profit Margin,-0.46206896551724,-3.4375,-48,,
