Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,37446000.0,27732000.0,186480000.0,17065000.0,31492000.0,48595000.0,29819000.0,34589000.0
Short-term investments,24025000.0,0.0,0.0,143737000.0,179921000.0,2152000.0,42516000.0,12840000.0
Cash and short-term investments,61471000.0,27732000.0,186480000.0,160802000.0,211413000.0,50747000.0,72335000.0,47429000.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64788000.0
Inventories,4059000.0,5138000.0,7351000.0,12329000.0,25557000.0,16137000.0,10510000.0,8641000.0
Total current assets,134431000.0,95894000.0,243943000.0,255831000.0,339898000.0,176657000.0,163617000.0,124123000.0
Property Plant & Equipment Net,43096000.0,50641000.0,41347000.0,48962000.0,66561000.0,69426000.0,65601000.0,65711000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,2199000.0,0.0,0.0,19501000.0,71710000.0,6403000.0,517000.0,16785000.0
Tax assets,131725000.0,61630000.0,0.0,53914000.0,60728000.0,9260000.0,26872000.0,7526000.0
Total non-current assets,1206238000.0,1043412000.0,602044000.0,948908000.0,2491918000.0,2221225000.0,1843935000.0,1545610000.0
Total assets,1340669000.0,1139306000.0,845987000.0,1204739000.0,2831816000.0,2397882000.0,2007552000.0,1669733000.0
Payables,73779000.0,75414000.0,42442000.0,66222000.0,191957000.0,134811000.0,101598000.0,68930000.0
Short-term debt,3479000.0,3273000.0,469112000.0,1607127000.0,5377000.0,5334000.0,3746000.0,3078000.0
Total current liabilities,127818000.0,117075000.0,532696000.0,1778262000.0,328366000.0,221988000.0,194590000.0,167717000.0
Long-term debt,303992000.0,141386000.0,1093598000.0,672165000.0,1628425000.0,1557528000.0,1289656000.0,1031495000.0
Total debt,307471000.0,144659000.0,1562710000.0,2279292000.0,1633802000.0,1562862000.0,1293402000.0,1034573000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,435717000.0,203016000.0,1094150000.0,672165000.0,1745184000.0,1620383000.0,1298557000.0,1055199000.0
Total liabilities,455982000.0,296540000.0,1888140000.0,1825096000.0,2119958000.0,1900618000.0,1544695000.0,1245720000.0
Other comprehensive income,969680000,961279000,425240000,431316000,429692000,424388000,445667000,471225000
Retained earnings (deficit),-85460000.0,-118902000.0,-1467398000.0,-1051678000.0,282166000.0,72873000.0,17186000.0,-47217000.0
Total shareholders equity,884687000.0,842766000.0,-1042153000.0,-620357000.0,711858000.0,497264000.0,462857000.0,424013000.0
Investments,26224000.0,0.0,0.0,163238000.0,251631000.0,8555000.0,43033000.0,29625000.0
Net Debt,270025000.0,116927000.0,1376230000.0,2262227000.0,1602310000.0,1514267000.0,1263583000.0,999984000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,-107553000.0,-23551000.0,261294000.0,-625331000.0,46408000.0,58247000.0,51548000.0,22804000.0
