Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,981900000.0,1012100000.0,872300000.0,261300000.0,298000000.0,444000000.0,558800000.0,799100000.0,0.0
Short-term investments,0.0,42700000.0,55000000.0,77000000.0,55600000.0,-5000000.0,278400000.0,313800000.0,0.0
Cash and short-term investments,981900000.0,1012100000.0,872300000.0,261300000.0,353600000.0,439000000.0,837200000.0,1112900000.0,0.0
Receivables,450400000.0,552100000.0,473000000.0,228800000.0,563100000.0,557900000.0,737800000.0,922500000.0,0.0
Inventories,280200000.0,291300000.0,203700000.0,307800000.0,406500000.0,506700000.0,548400000.0,446300000.0,0.0
Total current assets,1955600000.0,2190000000.0,2090600000.0,1378000000.0,1711000000.0,1992700000.0,2575500000.0,3005900000.0,0.0
Property Plant & Equipment Net,5207000000.0,5111900000.0,8776700000.0,9258500000.0,10577300000.0,11082500000.0,11801700000.0,11362700000.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,-1300000.0,30100000.0,240700000.0,0.0
Tax assets,48500000.0,85600000.0,0.0,2200000.0,700000.0,7800000.0,56400000.0,27300000.0,0.0
Total non-current assets,5468100000.0,5991200000.0,9687100000.0,9643300000.0,11480100000.0,12140700000.0,13233500000.0,13727100000.0,0.0
Total assets,7423700000.0,8181200000.0,11777700000.0,11021300000.0,13191100000.0,14133400000.0,15809000000.0,16733000000.0,0.0
Payables,1022000000.0,1191100000.0,990400000.0,1446300000.0,1809200000.0,1737700000.0,1606900000.0,1712300000.0,0.0
Short-term debt,36500000.0,42100000.0,20200000.0,5930400000.0,21200000.0,31700000.0,47800000.0,101100000.0,0.0
Total current liabilities,1058500000.0,1244900000.0,1011800000.0,7392300000.0,1863100000.0,1775500000.0,1674100000.0,1823700000.0,0.0
Long-term debt,1330500000.0,1418700000.0,0.0,385200000.0,5965600000.0,5970700000.0,6205100000.0,6556400000.0,0.0
Total debt,1367000000.0,1460800000.0,20200000.0,6315600000.0,5986800000.0,6002400000.0,6252900000.0,6657500000.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,10000000.0,20600000.0,6200000.0,6800000.0,3300000.0,3800000.0,203800000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1679500000.0,1893500000.0,670100000.0,1301000000.0,7097300000.0,7013200000.0,7547900000.0,7719100000.0,0.0
Total liabilities,4028100000.0,4574800000.0,11603800000.0,10104400000.0,10466300000.0,10224700000.0,10904100000.0,11247900000.0,0.0
Other comprehensive income,2279600000,4217600000,0.0,1032200000,5057200000,6774900000,1824700000,1880700000,0.0
Retained earnings (deficit),1074500000.0,-613600000.0,1399500000.0,503400000.0,-1570500000.0,-2449800000.0,3066400000.0,3744000000.0,0.0
Total shareholders equity,3395600000.0,3606400000.0,173900000.0,916900000.0,2724800000.0,3908700000.0,4904900000.0,5485100000.0,0.0
Investments,0.0,42700000.0,55000000.0,77000000.0,55600000.0,-6300000.0,308500000.0,554500000.0,0.0
Net Debt,385100000.0,448700000.0,-852100000.0,6054300000.0,5688800000.0,5558400000.0,5694100000.0,5858400000.0,0.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,1290100000.0,1436400000.0,9921900000.0,1411100000.0,1505900000.0,1436000000.0,1682100000.0,1705100000.0,0.0
