Date,2019-03-31,2018-03-31,2017-03-31
Cash and cash equivalents,51314000.0,77581000.0,58000000.0
Short-term investments,0.0,0.0,
Cash and short-term investments,51314000.0,77581000.0,58000000.0
Receivables,116539000.0,136476000.0,120000000.0
Inventories,0.0,0.0,0.0
Total current assets,213218000.0,244423000.0,202000000.0
Property Plant & Equipment Net,17925000.0,18478000.0,15000000.0
Goodwill and Intangible Assets,1529243000.0,1601052000.0,
Long-term investments,0.0,0.0,
Tax assets,10678000.0,9850000.0,
Total non-current assets,1598148000.0,1654579000.0,
Total assets,1811366000.0,1899002000.0,1884000000.0
Payables,603709000.0,1750528000.0,4000000.0
Short-term debt,9500000.0,0.0,
Total current liabilities,950901000.0,2002979000.0,1985000000.0
Long-term debt,1011793000.0,0.0,0.0
Total debt,1021293000.0,0.0,
Deferred revenue,365745000.0,246627000.0,
Tax Liabilities,47598000.0,80195000.0,
Deposit Liabilities,0.0,0.0,
Total non-current liabilities,1250723000.0,164713000.0,
Total liabilities,2201624000.0,2167692000.0,2148000000.0
Other comprehensive income,-29710000.0,-25798000.0,
Retained earnings (deficit),-176002000.0,-59808000.0,-69000000.0
Total shareholders equity,-390258000.0,-268690000.0,-265000000.0
Investments,0.0,0.0,
Net Debt,969979000.0,-77581000.0,
Other Assets,45365000.0,30366000.0,
Other Liabilities,337692000.0,252451000.0,
