Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,0.0,0.0,0.0,0.0,0.0,
Revenue Growth,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,29171249.0181,22164434.5238,13051403.4707,9118595.525,3136001.8797,
SG&A Expense,3032992.9301,2926339.2857,2302492.4078,2218123.9243,904323.3083,
Operating Expenses,34985692.2738,32204241.9482,25090773.8095,15353895.8785,11336719.4492,4040325.188
Operating Income,-34985692.2738,-32204241.9482,-25090773.8095,-15353895.8785,-11336719.4492,-4040325.188
Interest Expense,-31550.3705,53417.1249,61011.9048,61422.9935,75080.895,41757.5188
Earnings before Tax,-35415553.8099,-26349702.381,-10646563.2683,-11085903.6145,-4031304.5113,
Income Tax Expense,3142.1838,-2738839.2857,6870.5712,0.0,0.0,
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,
Net Income,-35418695.9937,-23610863.0952,-10653433.8395,-11085903.6145,-4031304.5113,
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,
Net Income Com,-35418695.9937,-23610863.0952,-10653433.8395,-11085903.6145,-4031304.5113,
EPS,-3.6214,-3.0208,-1.6052,-2.6334,-2.9699,
EPS Diluted,-3.6214,-3.0208,-1.6052,-2.6334,-2.9699,
Weighted Average Shs Out,6162752.553,5800697.1726,3201188.7202,3810020.654,,
Weighted Average Shs Out (Dil),6162752.553,5800697.1726,3201188.7202,3810020.654,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,
Gross Margin,0.0,0.0,0.0,0.0,0.0,
EBITDA Margin,,,,,,
EBIT Margin,0.0,0.0,0.0,0.0,0.0,
Profit Margin,,,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0,
EBITDA,-31663000.7855,-23098214.2857,-10254162.6898,-10444571.4286,-3379782.8947,
EBIT,-34985692.2738,-35362136.685,-26288690.4762,-10585140.2748,-11010822.7194,-3989546.9925
Consolidated Income,-35418695.9937,-23610863.0952,-10653433.8395,-11085903.6145,-4031304.5113,
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,
Net Profit Margin,0.0,0.0,0.0,0.0,0.0,
