Date,2018-12-31,2017-12-31,2016-12-31
Revenue,150000000.0,158406000.0,155502000.0
Revenue Growth,-0.0531,0.0187,
Cost of Revenue,140282000.0,144433000.0,140778000.0
Gross Profit,9718000.0,13973000.0,14724000.0
R&D Expenses,0.0,0.0,0.0
SG&A Expense,15562000.0,15413000.0,13525000.0
Operating Expenses,16396000.0,7135000.0,15233000.0
Operating Income,-6678000.0,6838000.0,-509000.0
Interest Expense,2407000.0,2695000.0,2514000.0
Earnings before Tax,-7620000.0,3960000.0,-3087000.0
Income Tax Expense,-2475000.0,138000.0,-1104000.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-5145000.0,3822000.0,-1983000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-5145000.0,3822000.0,-1983000.0
EPS,-0.11,0.1,-0.05
EPS Diluted,-0.11,0.1,-0.05
Weighted Average Shs Out,47642672.0,,
Weighted Average Shs Out (Dil),47642672.0,,
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0648,0.0882,0.0947
EBITDA Margin,0.012,0.09,0.05
EBIT Margin,-0.0348,0.042,-0.0037
Profit Margin,-0.034,0.024,-0.013
Free Cash Flow margin,-0.0353,0.01,0.0416
EBITDA,1814000.0,14314000.0,7711000.0
EBIT,-5213000.0,6655000.0,-573000.0
Consolidated Income,-5145000.0,3822000.0,-1983000.0
Earnings Before Tax Margin,-0.0508,0.025,-0.0199
Net Profit Margin,-0.0343,0.0241,-0.0128
