Date,2018-12-31,2017-12-31,2016-12-31
Revenue,103619795.6577,39905633.8028,11227741.9355
Revenue Growth,1.59662072202019,2.55419941356382,
Cost of Revenue,31876628.3525,13969526.2484,5815354.8387
Gross Profit,71743167.3052,25936107.5544,5412387.0968
R&D Expenses,19297190.2937,12231241.9974,7951483.871
SG&A Expense,25784546.6156,12642637.644,11739870.9677
Operating Expenses,45081736.9093,24873879.6415,19691354.8387
Operating Income,26661430.3959,1062227.9129,-14278967.7419
Interest Expense,0.0,0.0,0.0
Earnings before Tax,25644955.3001,432522.4072,-14418967.7419
Income Tax Expense,7955044.6999,1469910.3713,-1713032.2581
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,17689910.6003,-1037387.9641,-12705935.4839
Preferred Dividends,12972413.7931,6109475.032,2313419.3548
Net Income Com,4717496.8072,-7146862.9962,-15019354.8387
EPS,0.092,-0.1434,-0.2994
EPS Diluted,0.0715,-0.1434,-0.2994
Weighted Average Shs Out,41000000.0,41000000.0,41000000.0
Weighted Average Shs Out (Dil),51564495.53,51696542.8937,52096774.1935
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.6924,0.6499,0.4821
EBITDA Margin,0.033,0.0032,-0.1604
EBIT Margin,0.2475,0.0108,-1.2842
Profit Margin,0.0059,-0.0229,-0.1726
Free Cash Flow margin,5.4864,5.9293,16.0163
EBITDA,26708429.1188,983098.5915,-13957548.3871
EBIT,25644955.3001,432522.4072,-14418967.7419
Consolidated Income,17689910.6003,-1037387.9641,-12705935.4839
Earnings Before Tax Margin,0.2475,0.0108,-1.2842
Net Profit Margin,0.1707,-0.026,-1.1317
