Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31
Cash and cash equivalents,106999000.0,154337000.0,212573000.0,276251000.0,0.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,106999000.0,154337000.0,212573000.0,276251000.0,0.0
Receivables,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,114584000.0,158262000.0,219688000.0,282086000.0,1108000.0
Property Plant & Equipment Net,1278000.0,2524000.0,142000.0,89000.0,9000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0
Long-term investments,5871000.0,0.0,0.0,0.0,0.0
Tax assets,1726000.0,0.0,2709000.0,970000.0,
Total non-current assets,8122000.0,2524000.0,2851000.0,412000.0,
Total assets,122706000.0,160786000.0,222539000.0,282498000.0,1117000.0
Payables,1698000.0,3949000.0,8551000.0,622000.0,403000.0
Short-term debt,21182000.0,9753000.0,2919000.0,1814000.0,0.0
Total current liabilities,43499000.0,46575000.0,46266000.0,15755000.0,3868000.0
Long-term debt,22994000.0,42925000.0,51436000.0,0.0,0.0
Total debt,44176000.0,52678000.0,54355000.0,1814000.0,
Deferred revenue,0.0,0.0,0.0,0.0,
Tax Liabilities,0.0,0.0,0.0,300000.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,
Total non-current liabilities,22994000.0,42925000.0,51436000.0,323000.0,
Total liabilities,66493000.0,89500000.0,97702000.0,15755000.0,8868000.0
Other comprehensive income,741318000,628110000,459601000,420934000,
Retained earnings (deficit),-686016000.0,-556951000.0,-335143000.0,-154192000.0,-21047000.0
Total shareholders equity,56213000.0,71286000.0,124837000.0,266743000.0,-7751000.0
Investments,5871000.0,0.0,0.0,0.0,0.0
Net Debt,-62823000.0,-101659000.0,-158218000.0,-274437000.0,0.0
Other Assets,0.0,0.0,0.0,0.0,1108000.0
Other Liabilities,0.0,0.0,0.0,0.0,3465000.0
