Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,380700000.0,341700000.0,323700000.0,306400000.0,273558000.0
Revenue Growth,0.114135206321335,0.0556070435588508,0.0564621409921671,0.120054979200023,
Cost of Revenue,112100000.0,95000000.0,84400000.0,83400000.0,82251000.0
Gross Profit,268600000.0,246700000.0,239300000.0,223000000.0,191307000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,121800000.0,121900000.0,98900000.0,93100000.0,90824000.0
Operating Expenses,121800000.0,121900000.0,138900000.0,141100000.0,128370000.0
Operating Income,-4300000.0,88100000.0,100400000.0,81900000.0,62937000.0
Interest Expense,0.0,0.0,51400000.0,52000000.0,56017000.0
Earnings before Tax,-33400000.0,46800000.0,36200000.0,29900000.0,5121000.0
Income Tax Expense,-8300000.0,-35000000.0,14000000.0,10300000.0,12757000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-33400000.0,46800000.0,22200000.0,19600000.0,-7636000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-33400000.0,46800000.0,22200000.0,19600000.0,-7636000.0
EPS,-0.34,1.19,0.36,0.32,-0.13
EPS Diluted,-0.34,1.13,0.35,0.31,-0.13
Weighted Average Shs Out,72887000.0,68912000.0,72202207.0,62000000.0,
Weighted Average Shs Out (Dil),72887000.0,72116000.0,61859000.0,61847000.0,60978344.0
Dividend per Share,0.28811722255,0.21077153475,0.0,0.0,0.0
Gross Margin,0.705542421854,0.721978343576,0.7393,0.7278,0.6993
EBITDA Margin,0.11610191752,0.397717295874,0.394,0.395,0.361
EBIT Margin,-0.0112949829262,0.257828504536,0.2706,0.2673,0.2235
Profit Margin,-0.0877331231941,0.136962247586,0.069,0.064,-0.028
Free Cash Flow margin,0.270816916207,0.321627158326,0.2799,0.2833,0.2603
EBITDA,44200000.0,135900000.0,127600000.0,121000000.0,98684000.0
EBIT,-4300000.0,88100000.0,87600000.0,81900000.0,61138000.0
Consolidated Income,-33400000.0,46800000.0,22200000.0,19600000.0,-7636000.0
Earnings Before Tax Margin,-0.0877331231941,0.136962247586,0.1118,0.0976,0.0187
Net Profit Margin,-0.0877331231941,0.136962247586,0.0686,0.064,-0.0279
