Date,2018-12-31,2017-12-31,2017-04-05,2016-12-31,2016-04-05,2015-12-31
Revenue,0.0,0.0,11546971.0,0.0,,
Revenue Growth,0.0,-1,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,125000.0,0.0,,
Gross Profit,0.0,0.0,0.0,11421971.0,11421971.0,-52000.0
R&D Expenses,31834364.0,30381016.0,13165286.0,6617000.0,,
SG&A Expense,10513707.0,8758710.0,6956345.0,13598000.0,,
Operating Expenses,42348071.0,39139726.0,39139726.0,20121631.0,20121631.0,434161000.0
Operating Income,-42348071.0,-39139726.0,-39139726.0,-8699660.0,-8699660.0,-13650000.0
Interest Expense,491904.0,416698.0,416698.0,524138.0,524138.0,-33376000.0
Earnings before Tax,-42171158.0,-39891978.0,-9049103.0,-14168000.0,,
Income Tax Expense,14439.0,0.0,0.0,0.0,,
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,
Net Income,-42185597.0,-39891978.0,-9049103.0,,,
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,
Net Income Com,-42185597.0,-39891978.0,-9049103.0,-14168000.0,,
EPS,-0.28,-0.32,-0.09,-5.54,,
EPS Diluted,-0.28,-0.32,-0.09,-5.54,,
Weighted Average Shs Out,167628940.0,167628940.0,23134000.0,17256000.0,,
Weighted Average Shs Out (Dil),167628940.0,167628940.0,,,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,
Gross Margin,0.0,0.0,0.9892,0.0,,
EBITDA Margin,-0.733,-0.733,,,,
EBIT Margin,0.0,0.0,-0.7383,0.0,,
Profit Margin,-0.784,-0.784,,,,
Free Cash Flow margin,0.0,0.0,-0.5416,,,
EBITDA,-41443844.0,-39274362.0,-8459091.0,,,
EBIT,-41679254.0,-39475280.0,-39475280.0,-8524965.0,-8524965.0,-434161000.0
Consolidated Income,-42185597.0,-39891978.0,-9049103.0,,,
Earnings Before Tax Margin,0.0,0.0,-0.7837,0.0,,
Net Profit Margin,0.0,0.0,-0.7837,,,
