Date,2019-02-28,2018-02-28,2017-02-28,2016-02-29,2015-02-28,2014-02-28,2013-02-28,2012-02-29,2011-02-28,2010-02-28
Depreciation & Amortization,13166000.0,12996000.0,19114000.0,18242000.0,15565000.0,17560000.0,17656000.0,10295000.0,7865000.0,7694000.0
Stock-based compensation,551000.0,552000.0,753000.0,859000.0,1371000.0,641000.0,435000.0,1082000.0,2001000.0,2834000.0
Operating Cash Flow,22562000.0,-25539000.0,-1790000.0,27521000.0,47428000.0,66817000.0,25523000.0,59584000.0,32130000.0,28222000.0
Capital Expenditure,4761000.0,6238000.0,12177000.0,19636000.0,-17104000.0,14629000.0,20210000.0,12364000.0,-3055000.0,-5017000.0
Acquisitions and disposals,-0.0,-1814000.0,-0.0,-15504000.0,0.0,-0.0,-105137000.0,-167260000.0,-57000.0,-14657000.0
Investment purchases and sales,0.0,2678000.0,0.0,0.0,-5778000.0,0.0,0.0,0.0,4532000.0,-5683000.0
Investing Cash flow,-11037000.0,161360000.0,-12130000.0,-38587000.0,-22882000.0,-15832000.0,-127606000.0,-179410000.0,1420000.0,-25009000.0
Issuance (repayment) of debt,-2480000.0,-0.0,-0.0,-0.0,-22225000.0,-0.0,-141000.0,-927000.0,-5324000.0,-1316000.0
Issuance (buybacks) of shares,-58236000.0,-51740000.0,-7800000.0,-11767000.0,-2620000.0,-10603000.0,-19777000.0,-13606000.0,0.0,10000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,-924000.0,-92247000.0,9695000.0,13695000.0,-24878000.0,-60159000.0,108254000.0,34699000.0,-4382000.0,-1222000.0
Effect of forex changes on cash,-4105000.0,366000.0,258000.0,690000.0,-1823000.0,-1203000.0,-2032000.0,103000.0,-49000.0,-1984000.0
Net cash flow / Change in cash,6496000.0,43940000.0,-3967000.0,3319000.0,-2155000.0,-9174000.0,6171000.0,-85024000.0,29119000.0,7000.0
Free Cash Flow,17801000.0,-31777000.0,-13967000.0,7885000.0,30324000.0,52188000.0,5313000.0,47220000.0,29075000.0,23205000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,-0.365,0.0,0.0,0.0,0.4546,0.2847
