Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,10271000.0,8663000.0,527000.0
Short-term investments,79538000.0,0.0,0.0
Cash and short-term investments,89809000.0,8663000.0,527000.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,91152000.0,9083000.0,544000.0
Property Plant & Equipment Net,255000.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,36000.0,0.0,0.0
Total non-current assets,754000.0,0.0,0.0
Total assets,91906000.0,9083000.0,544000.0
Payables,922000.0,167000.0,103000.0
Short-term debt,38000.0,0.0,0.0
Total current liabilities,2477000.0,616000.0,419000.0
Long-term debt,0.0,0.0,0.0
Total debt,38000.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,100000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,36000.0,0.0,0.0
Total liabilities,2477000.0,616000.0,419000.0
Other comprehensive income,122526000,0.0,0.0
Retained earnings (deficit),-33083000.0,-12435000.0,-2676000.0
Total shareholders equity,89429000.0,-7041000.0,-2664000.0
Investments,79538000.0,0.0,0.0
Net Debt,-10233000.0,-8663000.0,-527000.0
Other Assets,0.0,420000.0,17000.0
Other Liabilities,0.0,449000.0,316000.0
