Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,203000000.0,226000000.0,205000000.0,148000000.0,82000000.0,54000000.0,23000000.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,362000000.0,413000000.0,328000000.0,240000000.0,172000000.0,102000000.0,28000000.0
Capital Expenditure,25000000.0,349000000.0,283000000.0,125000000.0,130000000.0,-647000000.0,-518000000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-143000000.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-763000000.0,-1368000000.0,-1156000000.0,-1789000000.0,-292000000.0,-393000000.0,-347000000.0
Issuance (repayment) of debt,-0.0,-0.0,-12000000.0,-313000000.0,-1000000.0,106000000.0,361000000.0
Issuance (buybacks) of shares,-147000000.0,-154000000.0,-147000000.0,-161000000.0,-97000000.0,0.0,0.0
Dividend payments,-22000000.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,371000000.0,959000000.0,807000000.0,1611000000.0,192000000.0,299000000.0,335000000.0
Effect of forex changes on cash,-2000000.0,3000000.0,4000000.0,-7000000.0,-2000000.0,-1000000.0,1000000.0
Net cash flow / Change in cash,-32000000.0,7000000.0,-17000000.0,55000000.0,70000000.0,7000000.0,17000000.0
Free Cash Flow,337000000.0,64000000.0,45000000.0,115000000.0,42000000.0,-545000000.0,-490000000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,-3.2754,-3.2754
