Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,183000.0,2660000.0,162000.0,-2148000.0,-1897000.0,108000.0,31000.0,32000.0
Stock-based compensation,11072000.0,18171000.0,31660000.0,24760000.0,13040000.0,2871000.0,640000.0,248000.0
Operating Cash Flow,-41911000.0,-121821000.0,-108596000.0,-78531000.0,111088000.0,-48775000.0,-13104000.0,-19123000.0
Capital Expenditure,0.0,0.0,572000.0,2615000.0,1655000.0,5000.0,0.0,-4000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,154792000.0,14303000.0,-145565000.0,-426162000.0,0.0,0.0,3400000.0
Investing Cash flow,0.0,154792000.0,13731000.0,247803000.0,-427817000.0,-5000.0,0.0,3396000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-0.0,11900000.0,11010000.0,0.0
Issuance (buybacks) of shares,-125126000.0,-166972000.0,-133930000.0,-221861000.0,-39814000.0,-210502000.0,2000.0,4000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,6140000.0,71000.0,6934000.0,12775000.0,145947000.0,255072000.0,11012000.0,14994000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-35771000.0,33042000.0,133930000.0,221861000.0,39814000.0,210596000.0,-2092000.0,-733000.0
Free Cash Flow,-41911000.0,-121821000.0,-109168000.0,-81146000.0,109433000.0,-48780000.0,-13104000.0,-19127000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.2639,0.2639
