Date,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,11603000.0,8832000.0,4687000.0,1616000.0,731000.0
Stock-based compensation,2706000.0,6192000.0,13139000.0,1875000.0,452000.0
Operating Cash Flow,26390000.0,1567000.0,6715000.0,3998000.0,3488000.0
Capital Expenditure,-5152000.0,-5541000.0,-4380000.0,-1984000.0,-1178000.0
Acquisitions and disposals,-62268000.0,-17239000.0,-7069000.0,-2791000.0,-768000.0
Investment purchases and sales,0.0,-459000.0,-197000.0,0.0,0.0
Investing Cash flow,-67420000.0,-23239000.0,-11646000.0,-4775000.0,-1946000.0
Issuance (repayment) of debt,46520000.0,37614000.0,-4569000.0,-152000.0,-12000.0
Issuance (buybacks) of shares,0.0,2452000.0,33258000.0,9454000.0,4257000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,38994000.0,30578000.0,13029000.0,2743000.0,-162000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-2036000.0,8906000.0,8098000.0,1966000.0,1380000.0
Free Cash Flow,21238000.0,-3974000.0,2335000.0,2014000.0,2310000.0
Net Cash/Marketcap,-1.0879,-0.323,-0.1445,-0.0727,-0.0727
