Date,2017-08-31,2017-08,2016-08-31,2016-08,2015-08-31,2015-08,2014-08-31,2014-08,2013-08-31,2013-08,2012-08-31,2011-08-31,2010-08-31
Revenue,14640000000.0,14640000000.0,13502000000.0,13502000000.0,15001000000.0,15001000000.0,15855000000.0,15855000000.0,14861000000.0,14861000000.0,13504000000.0,11822000000.0,10483000000.0
Revenue Growth,0,0.0842838098059547,0,-0.0999266715552296,0,-0.0538631346578366,0,0.0668864813942534,0,0.100488744075829,0.142277110472001,0.127730611466183,0.0
Cost of Revenue,6703000000.0,6703000000.0,6485000000.0,6485000000.0,6819000000.0,6819000000.0,7281000000.0,7281000000.0,7208000000.0,7208000000.0,6459000000.0,5743000000.0,5416000000.0
Gross Profit,7937000000.0,7937000000.0,7017000000.0,7017000000.0,8182000000.0,8182000000.0,8574000000.0,8574000000.0,7653000000.0,7653000000.0,7045000000.0,6079000000.0,5067000000.0
R&D Expenses,1607000000.0,1607000000.0,1512000000.0,1512000000.0,1580000000.0,1580000000.0,1725000000.0,1725000000.0,1533000000.0,1533000000.0,1517000000.0,1386000000.0,1205000000.0
SG&A Expense,2969000000.0,2969000000.0,2833000000.0,2833000000.0,2686000000.0,2686000000.0,2774000000.0,2774000000.0,2550000000.0,2550000000.0,2390000000.0,2190000000.0,2049000000.0
Operating Expenses,4725000000.0,4576000000.0,4642000000.0,4345000000.0,4659000000.0,4266000000.0,4499000000.0,4499000000.0,4083000000.0,4083000000.0,3907000000.0,3577000000.0,3464000000.0
Operating Income,3212000000.0,3361000000.0,2375000000.0,2672000000.0,3523000000.0,3916000000.0,4075000000.0,4075000000.0,3570000000.0,3570000000.0,3148000000.0,2502000000.0,1603000000.0
Interest Expense,452000000.0,452000000.0,436000000.0,436000000.0,433000000.0,433000000.0,248000000.0,248000000.0,172000000.0,172000000.0,191000000.0,162000000.0,162000000.0
Earnings before Tax,2886000000.0,2886000000.0,1991000000.0,1991000000.0,3161000000.0,3161000000.0,2749000000.0,3827000000.0,2514000000.0,3429000000.0,2087000000.0,2374000000.0,1490000000.0
Income Tax Expense,626000000.0,626000000.0,695000000.0,695000000.0,864000000.0,864000000.0,1078000000.0,1078000000.0,915000000.0,915000000.0,901000000.0,717000000.0,379000000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income,2260000000.0,2260000000.0,1336000000.0,1336000000.0,2314000000.0,2314000000.0,2740000000.0,2740000000.0,2482000000.0,2482000000.0,2045000000.0,1607000000.0,1096000000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
