Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,543000000.0,476000000.0,413000000.0,512000000.0,563000000.0
Revenue Growth,,,,,
Cost of Revenue,254000000.0,231000000.0,216000000.0,259000000.0,277000000.0
Gross Profit,290000000.0,245000000.0,197000000.0,253000000.0,286000000.0
R&D Expenses,,,,,
SG&A Expense,204000000.0,183000000.0,181000000.0,222000000.0,232000000.0
Operating Expenses,208000000.0,188000000.0,186000000.0,227000000.0,237000000.0
Operating Income,82000000.0,57000000.0,11000000.0,26000000.0,49000000.0
Interest Expense,0000000.0,1000000.0,1000000.0,0000000.0,1000000.0
Earnings before Tax,83000000.0,52000000.0,15000000.0,16000000.0,47000000.0
Income Tax Expense,8000000.0,8000000.0,3000000.0,4000000.0,5000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,74000000.0,44000000.0,12000000.0,12000000.0,42000000.0
Preferred Dividends,,,,,
Net Income Com,74000000.0,44000000.0,12000000.0,12000000.0,42000000.0
EPS,3.41,2.10,0.57,0.59,2.02
EPS Diluted,3.29,2.07,0.57,0.58,1.96
Weighted Average Shs Out,22000000.0,21000000.0,21000000.0,21000000.0,21000000.0
Weighted Average Shs Out (Dil),23000000.0,22000000.0,21000000.0,21000000.0,21000000.0
Dividend per Share,,,,,
Gross Margin,0.53406998158379,0.51470588235294,0.47699757869249,0.494140625,0.50799289520426
EBITDA Margin,0.19337016574586,0.15336134453782,0.079903147699758,0.06640625,0.1101243339254
EBIT Margin,0.15101289134438,0.11134453781513,0.038740920096852,0.03125,0.085257548845471
Profit Margin,0.13627992633517,0.092436974789916,0.029055690072639,0.0234375,0.074600355239787
Free Cash Flow margin,,,,,
EBITDA,105000000.0,73000000.0,33000000.0,34000000.0,62000000.0
EBIT,82000000,53000000,16000000,16000000,48000000
Consolidated Income,74000000.0,44000000.0,12000000.0,12000000.0,42000000.0
Earnings Before Tax Margin,0.15285451197053,0.10924369747899,0.036319612590799,0.03125,0.08348134991119
Net Profit Margin,0.13627992633517,0.092436974789916,0.029055690072639,0.0234375,0.074600355239787
