Date,2019-03-31,2018-03-31,2017-03-31
Cash and cash equivalents,25704000.0,17661000.0,20669000.0
Short-term investments,109107000.0,43968000.0,0.0
Cash and short-term investments,134811000.0,61629000.0,20669000.0
Receivables,0.0,2389000.0,1407000.0
Inventories,0.0,0.0,0.0
Total current assets,140981000.0,64703000.0,22402000.0
Property Plant & Equipment Net,12159000.0,370000.0,342000.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0
Total non-current assets,13345000.0,448000.0,417000.0
Total assets,154326000.0,65151000.0,22819000.0
Payables,7084000.0,1993000.0,323000.0
Short-term debt,0.0,0.0,0.0
Total current liabilities,9885000.0,5164000.0,1985000.0
Long-term debt,6561000.0,0.0,0.0
Total debt,6561000.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,8427000.0,1694000.0,740000.0
Total liabilities,16470000.0,6858000.0,2725000.0
Other comprehensive income,198645000,-238000.0,-2549000.0
Retained earnings (deficit),-59766000.0,-28932000.0,-9230000.0
Total shareholders equity,137856000.0,-28068000.0,-11515000.0
Investments,109107000.0,43968000.0,0.0
Net Debt,-19143000.0,-61629000.0,-20669000.0
Other Assets,0.0,685000.0,326000.0
Other Liabilities,0.0,3171000.0,1662000.0
