Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,18326801.0,27813137.0,1152987.0,0.0,0.0,0.0
Revenue Growth,-0.341073932077493,23.1226804812196,0.0,0.0,0.0,
Cost of Revenue,7478262.0,635648.0,0.0,0.0,0.0,0.0
Gross Profit,10848539.0,27177489.0,0.0,0.0,0.0,0.0
R&D Expenses,5786635.0,4372578.0,10149879.0,6587183.0,12240535.0,8914084.0
SG&A Expense,19199342.0,8914929.0,7083155.0,4422764.0,4875030.0,4020364.0
Operating Expenses,57640567.0,13923155.0,17233034.0,11009947.0,17115565.0,12934448.0
Operating Income,-39313766.0,13889982.0,-16080047.0,-11009947.0,-17115565.0,-12934448.0
Interest Expense,0.0,0.0,0.0,0.0,1206187.0,-10555.0
Earnings before Tax,0.0,0.0,0.0,0.0,-3521153.0,-13126972.0
Income Tax Expense,-33910.0,1966519.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,-12534438.0,81964.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-40052810.0,11900000.0,-16471603.0,-10490103.0,-3521153.0,-13126972.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-40052810.0,11900000.0,-16471603.0,-10490103.0,-3521153.0,-13126972.0
EPS,-1.2,0.42,-1.87,-4.71,-5.48,-20.72
EPS Diluted,-1.2,0.42,-1.87,-4.71,-5.48,-20.72
Weighted Average Shs Out,34773613.0,18410005.0,8830396.0,2226023.0,,
Weighted Average Shs Out (Dil),34773613.0,18754799.0,8830396.0,2226023.0,642052.0,633669.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.591949407864,0.977145763888,0.0,0.0,0.0,0.0
EBITDA Margin,-1.88020975401,0.519659396925,-13.9231326979,0.0,,
EBIT Margin,-2.14515157337,0.499403645119,-13.9464252416,0.0,0.0,0.0
Profit Margin,-2.18547743275,0.427855369209,-14.2860266421,0.0,,
Free Cash Flow margin,-0.201481807982,0.448589276355,-12.6697187392,0.0,0.0,0.0
EBITDA,-34458230.0,14453358.0,-16053191.0,-10986439.0,-2286023.0,-13117495.0
EBIT,-39313766.0,13889982.0,-16080047.0,-11009947.0,-2314966.0,-13137527.0
Consolidated Income,-40052810.0,11900000.0,-16471603.0,-10490103.0,-16055591.0,-13045008.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,-2.18547743275,0.427855369209,-14.2860266421,0.0,0.0,0.0
