Date,2018-12-31,2017-12-31,2016-12-31
Revenue,485617000.0,4214790.0,224115000.0
Revenue Growth,114.217365515245,-0.9811936282712,
Cost of Revenue,303084000.0,4214790.0,157382000.0
Gross Profit,122833000.0,0.0,66733000.0
R&D Expenses,0.0,0.0,
SG&A Expense,56674000.0,4214790.0,25954000.0
Operating Expenses,472177793.0,4214790.0,48617000.0
Operating Income,66159000.0,-4214790.0,18116000.0
Interest Expense,-24656576.0,0.0,5677000.0
Earnings before Tax,53489000.0,0.0,11191000.0
Income Tax Expense,-11773000.0,0.0,2648000.0
Net Income - Non-Controlling int,-2273000.0,0.0,
Net Income - Discontinued ops,0.0,0.0,
Net Income,30626000.0,-2864031.0,
Preferred Dividends,0.0,-986991.0,
Net Income Com,42760000.0,-2864031.0,8543000.0
EPS,0.5,-0.4,0.02
EPS Diluted,0.49,-0.4,0.02
Weighted Average Shs Out,86000000.0,9552022.0,
Weighted Average Shs Out (Dil),342250000.0,9552022.0,
Dividend per Share,0.0,0.0,
Gross Margin,0.2529,0.0,0.2978
EBITDA Margin,0.296,0.0,
EBIT Margin,0.2582,0.0,0.0753
Profit Margin,0.113,0.0,
Free Cash Flow margin,0.1283,-0.205229679296,
EBITDA,80340000.0,-4214790.0,
EBIT,125405164.0,-4214790.0,16868000.0
Consolidated Income,28353000.0,-2864031.0,
Earnings Before Tax Margin,0.1101,0.0,0.0499
Net Profit Margin,0.1129,0.0,
