Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,305797000.0,256668000.0,233848000.0,239211000.0,203423000.0,130172000.0,65626000.0,42597000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.540624926638026,
Cost of Revenue,108800000.0,95211000.0,83319000.0,93259000.0,74812000.0,58773000.0,29844000.0,17783000.0
Gross Profit,196997000.0,161457000.0,150529000.0,145952000.0,128611000.0,71399000.0,35782000.0,24814000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,5769000.0,8595000.0,5506000.0,5174000.0,4444000.0,1846000.0,1833000.0,1432000.0
Operating Expenses,21697000.0,22462000.0,16467000.0,15830000.0,13080000.0,6572000.0,7658000.0,4870000.0
Operating Income,0.0,0.0,0.0,0.0,71247000.0,56969000.0,28124000.0,19944000.0
Interest Expense,30293000.0,23614000.0,4560000.0,1799000.0,835000.0,0.0,0.0,0.0
Earnings before Tax,0.0,0.0,0.0,0.0,0.0,0.0,28124000.0,19944000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,175300000.0,138995000.0,134062000.0,130122000.0,71247000.0,56969000.0,28124000.0,19944000.0
Preferred Dividends,18707000.0,13387000.0,5614000.0,2526000.0,1425000.0,308000.0,0.0,0.0
Net Income Com,175300000.0,138995000.0,134062000.0,130122000.0,71247000.0,56969000.0,28124000.0,19944000.0
EPS,2.44,1.89,1.72,1.58,1.2,0.26,,
EPS Diluted,2.44,1.89,1.72,1.58,1.2,0.26,,
Weighted Average Shs Out,63726000.0,63635000.0,63582000.0,59207000.0,58326000.0,58326000.0,,
Weighted Average Shs Out (Dil),63726000.0,63635000.0,63582000.0,59207000.0,58326000.0,58326000.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.644208412771,0.629049978961,0.643704457596,0.610139165841,0.632234309788,0.548497372707,0.5452,0.5825
EBITDA Margin,0.0858608815652,0.0917138092789,0.097755807191,0.0893102741931,0.425045348854,0.493954152967,0.517,0.549
EBIT Margin,0.0,0.0,0.0,0.0,0.35024063159,0.437644040193,0.4285,0.4682
Profit Margin,0.57325611435,0.541536147864,0.573286921419,0.543963279281,0.35024063159,0.437644040193,0.429,0.468
Free Cash Flow margin,-0.361524148373,0.135521373915,0.458349013034,0.457458060039,-0.861230047733,-1.42113511354,-1.4691,-2.2435
EBITDA,26256000.0,23540000.0,22860000.0,21364000.0,86464000.0,64299000.0,33949000.0,23382000.0
EBIT,0.0,0.0,0.0,0.0,71247000.0,56969000.0,28124000.0,19944000.0
Consolidated Income,175300000.0,138995000.0,134062000.0,130122000.0,71247000.0,56969000.0,28124000.0,19944000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.4285,0.4682
Net Profit Margin,0.57325611435,0.541536147864,0.573286921419,0.543963279281,0.35024063159,0.437644040193,0.4285,0.4682
