Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,771000.0,300000.0,189000.0,184000.0,144000.0,148000.0
Stock-based compensation,3679000.0,2409000.0,2111000.0,3015000.0,4298000.0,0.0
Operating Cash Flow,-26844000.0,-28167000.0,-7231000.0,-6898000.0,-2213000.0,-1168000.0
Capital Expenditure,445000.0,246000.0,3000.0,123000.0,266000.0,-5000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Investment purchases and sales,-29462000.0,0.0,-2000.0,0.0,0.0,0.0
Investing Cash flow,-29907000.0,1034000.0,-3000.0,-95000.0,-274000.0,6000.0
Issuance (repayment) of debt,-0.0,-0.0,-84000.0,-76000.0,-0.0,2044000.0
Issuance (buybacks) of shares,-29906000.0,-6738000.0,-2000.0,2263000.0,6644000.0,-500000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Financing Cash Flow,41916000.0,52470000.0,-257000.0,12706000.0,7397000.0,1259000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-14835000.0,47441000.0,3341000.0,10832000.0,0.0,97000.0
Free Cash Flow,-27289000.0,-28413000.0,-7234000.0,-7021000.0,-2479000.0,-1173000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.2899
