Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,20960000.0,5321000.0,5132000.0,4169000.0,4494000.0,4083000.0,5362000.0,16540000.0,16943000.0,14457000.0
Stock-based compensation,14017000.0,5857000.0,7477000.0,10066000.0,5978000.0,9652000.0,16225000.0,15432000.0,17510000.0,15099000.0
Operating Cash Flow,-7906000.0,65472000.0,115917000.0,215000.0,-163647000.0,-269549000.0,-108819000.0,-80284000.0,-209081000.0,202454000.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8149000.0,-7954000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Investment purchases and sales,31150000.0,-67239000.0,-48050000.0,-52312000.0,-261370000.0,-245373000.0,-370451000.0,62983000.0,-396622000.0,-217038000.0
Investing Cash flow,20214000.0,57790000.0,9218000.0,47362000.0,423080000.0,-30402000.0,-21781000.0,404264000.0,-644466000.0,-224992000.0
Issuance (repayment) of debt,-3026000.0,-2665000.0,-0.0,-0.0,-517650000.0,-0.0,-0.0,-537724000.0,-0.0,-5758000.0
Issuance (buybacks) of shares,-470139000.0,-505428000.0,-282909000.0,-180988000.0,-153825000.0,-199338000.0,-160095000.0,-343361000.0,-572225000.0,3623000.0
Dividend payments,-67718000.0,-51897000.0,-49088000.0,-48868000.0,-48820000.0,-0.0,-96915000.0,-47432000.0,-47140000.0,-46925000.0
Financing Cash Flow,-56409000.0,99257000.0,-23214000.0,-20414000.0,-304946000.0,339194000.0,-52666000.0,-552844000.0,0.0,-47938000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,470139000.0,222519000.0,101921000.0,27163000.0,-45513000.0,39243000.0,-183266000.0,-228864000.0,-662027000.0,-70476000.0
Free Cash Flow,-7906000.0,65472000.0,115917000.0,215000.0,-163647000.0,-269549000.0,-108819000.0,-80284000.0,-217230000.0,194500000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3059
