Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31
Depreciation & Amortization,2476781818.1818,1593077569.0144,1547249851.075,1644000000.0
Stock-based compensation,182581818.1818,162782967.7058,138861310.1793,
Operating Cash Flow,3394436363.6364,3566503971.1697,2726808310.9194,172000000.0
Capital Expenditure,-245090909.0909,-560162345.6142,-532799610.0872,-406000000.0
Acquisitions and disposals,-26123227272.7273,496413701.41,-4736168023.5392,-69000000.0
Investment purchases and sales,1113809090.9091,-351763409.2579,-28557503.1139,
Investing Cash flow,-25779072727.2727,-816468982.8907,-5918109283.8962,-593000000.0
Issuance (repayment) of debt,28563609090.9091,-1339491270.4244,4254932577.5764,
Issuance (buybacks) of shares,-10654545.4545,-164060039.8866,-208648482.7698,
Dividend payments,-1299563636.3636,-1241147965.4316,-1278841814.5387,
Financing Cash Flow,26783972727.2727,-2853521570.274,2616531581.1326,-999000000.0
Effect of forex changes on cash,-284263636.3636,-39930373.3249,-51825911.1504,-277000000.0
Net cash flow / Change in cash,3991072727.2727,-364875266.7856,-942578117.9486,-1698000000.0
Free Cash Flow,3149345454.5455,3006341625.5554,2194008700.8322,
Net Cash/Marketcap,,,,
