Date,2017-10-31,2017-10,2016-10-31,2016-10,2015-10-31,2015-10,2014-10-31,2014-10,2013-10-31,2013-10,2012-10-31,2011-10-31
Revenue,59069775.0,59000000.0,65342904.0,65000000.0,73901102.0,74000000.0,75154714.0,75000000.0,70980512.0,71000000.0,0.0,0.0
Revenue Growth,0.00118262711864407,-0.0970710453884939,0.00527544615384615,-0.120446133536683,-0.00133645945945946,-0.0153644919731848,0.00206285333333333,0.0566280502456787,-0.000274478873239437,0.0,0.0,0.0
Cost of Revenue,27289553.0,27000000.0,32234500.0,32000000.0,40531657.0,41000000.0,39301334.0,39000000.0,34266303.0,34000000.0,0.0,0.0
Gross Profit,31780222.0,32000000.0,33108404.0,33000000.0,33369445.0,33000000.0,35853380.0,36000000.0,36714209.0,37000000.0,0.0,0.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
SG&A Expense,28703732.0,29000000.0,0.0,29000000.0,0.0,32000000.0,0.0,33000000.0,0.0,33000000.0,0.0,0.0
Operating Expenses,29832966.0,30000000.0,29585213.0,30000000.0,32601967.0,33000000.0,34155716.0,34000000.0,33924341.0,34000000.0,0.0,0.0
Operating Income,1947256.0,2000000.0,3523191.0,4000000.0,767478.0,1000000.0,1697664.0,2000000.0,2789868.0,3000000.0,0.0,0.0
Interest Expense,1221569.0,1000000.0,-1617243.0,2000000.0,-1627444.0,2000000.0,-1498203.0,1000000.0,-1867190.0,2000000.0,0.0,0.0
Earnings before Tax,725687.0,1000000.0,1905948.0,2000000.0,-859966.0,-1000000.0,199461.0,0000000.0,917100.0,1000000.0,0.0,0.0
Income Tax Expense,165989.0,0000000.0,704118.0,1000000.0,-258876.0,-0000000.0,44720.0,0000000.0,345689.0,0000000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,559698.0,1000000.0,1201830.0,1000000.0,-601090.0,-1000000.0,154741.0,0000000.0,571411.0,1000000.0,0.0,0.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,559698.0,1000000.0,1201830.0,1000000.0,-601090.0,-1000000.0,154741.0,0000000.0,571411.0,1000000.0,0.0,0.0
EPS,0.03,0.03,0.06,0.06,-0.03,-0.03,0.01,0.01,0.03,0.03,0.0,0.0
EPS Diluted,0.03,0.03,0.06,0.06,-0.03,-0.03,0.01,0.01,0.03,0.03,0.0,0.0
Weighted Average Shs Out,21358411.0,21000000.0,21358411.0,21000000.0,21358411.0,21000000.0,21360104.0,21000000.0,21372111.0,21000000.0,0.0,0.0
Weighted Average Shs Out (Dil),21358411.0,21000000.0,21358411.0,21000000.0,21358411.0,21000000.0,21360104.0,21000000.0,21372111.0,21000000.0,0.0,0.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Gross Margin,0.538011563443,0.54237288135593,0.50668706123,0.50769230769231,0.451541913407,0.44594594594595,0.477060959875,0.48,0.517243507626,0.52112676056338,0.0,0.0
EBITDA Margin,0.087074413268,0.084745762711864,0.105338813837,0.10769230769231,0.0572763989365,0.054054054054054,0.0724092702954,0.066666666666667,0.0959860362799,0.098591549295775,0.0,0.0
EBIT Margin,0.0329653532623,0.033898305084746,0.0539184943479,0.061538461538462,0.0103852037281,0.013513513513514,0.0225889223662,0.013333333333333,0.0393047038038,0.042253521126761,0.0,0.0
Profit Margin,0.00947520114983,0.016949152542373,0.0183926628054,0.015384615384615,-0.00813370820911,-0.013513513513514,0.00205896598848,0,0.00805025187759,0.014084507042254,0.0,0.0
Free Cash Flow margin,-0.00660403734397,,0.083377071824,,0.000487732916351,,0.0156891821849,,0.0320699011019,,0.0,0.0
EBITDA,5143466.0,5000000.0,6883144.0,7000000.0,4232789.0,4000000.0,5441898.0,5000000.0,6813138.0,7000000.0,0.0,0.0
EBIT,1947256.0,2000000,3523191.0,4000000,767478.0,1000000,1697664.0,1000000,2789868.0,3000000,0.0,0.0
Consolidated Income,559698.0,1000000.0,1201830.0,1000000.0,-601090.0,-1000000.0,154741.0,0000000.0,571411.0,1000000.0,0.0,0.0
Earnings Before Tax Margin,0.0122852507903,0.016949152542373,0.0291684005963,0.030769230769231,-0.0116367141589,-0.013513513513514,0.00265400517657,0,0.0129204477984,0.014084507042254,0.0,0.0
Net Profit Margin,0.00947520114983,0.016949152542373,0.0183926628054,0.015384615384615,-0.00813370820911,-0.013513513513514,0.00205896598848,0,0.00805025187759,0.014084507042254,0.0,0.0
