Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,2114000.0,2175000.0,1610000.0,119000.0,-107000.0,-104000.0,1439000.0,911000.0,494000.0
Stock-based compensation,5441000.0,7642000.0,12872000.0,15368000.0,7039000.0,3422000.0,1550000.0,825000.0,603000.0
Operating Cash Flow,-43273000.0,-58773000.0,-56882000.0,-49859000.0,-39510000.0,-28330000.0,-8721000.0,-15063000.0,12307000.0
Capital Expenditure,22000.0,303000.0,913000.0,1363000.0,1146000.0,800000.0,1151000.0,-467000.0,-1884000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3922000.0,-19545000.0
Investing Cash flow,46519000.0,13936000.0,35311000.0,21475000.0,-29207000.0,-40889000.0,-30384000.0,3324000.0,-21960000.0
Issuance (repayment) of debt,-3342000.0,-0.0,-19935000.0,-155000.0,-142000.0,-100000.0,-445000.0,-412000.0,4693000.0
Issuance (buybacks) of shares,-13716000.0,29892000.0,-14300000.0,-15468000.0,48819000.0,28173000.0,25236000.0,58000.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,-2830000.0,43415000.0,20552000.0,7017000.0,88237000.0,46474000.0,70482000.0,-354000.0,14693000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,416000.0,-1422000.0,-1019000.0,-21367000.0,19520000.0,-22745000.0,31377000.0,-12093000.0,5040000.0
Free Cash Flow,-43295000.0,-59076000.0,-57795000.0,-51222000.0,-40656000.0,-29130000.0,-9872000.0,-15530000.0,10423000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891,0.3891
