Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,150637000.0,92136000.0,16953000.0
Short-term investments,0.0,0.0,0.0
Cash and short-term investments,150637000.0,92136000.0,16953000.0
Receivables,578000.0,937000.0,488000.0
Inventories,0.0,0.0,0.0
Total current assets,153251000.0,95033000.0,17273000.0
Property Plant & Equipment Net,1690000.0,1816000.0,600000.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,64000.0,0.0,0.0
Total non-current assets,2363000.0,2289000.0,1373000.0
Total assets,155614000.0,97322000.0,18646000.0
Payables,1889000.0,1537000.0,1596000.0
Short-term debt,0.0,0.0,0.0
Total current liabilities,5885000.0,4372000.0,4547000.0
Long-term debt,0.0,0.0,0.0
Total debt,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,418000.0,282000.0,0.0
Total liabilities,6303000.0,4654000.0,4547000.0
Other comprehensive income,254478000,0.0,0.0
Retained earnings (deficit),-105500000.0,-52257000.0,-20189000.0
Total shareholders equity,149311000.0,-39718000.0,-8551000.0
Investments,0.0,0.0,0.0
Net Debt,-150637000.0,-92136000.0,-16953000.0
Other Assets,0.0,1960000.0,-168000.0
Other Liabilities,0.0,2835000.0,2951000.0
