Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,254190000.0,270288000.0,217364000.0,164456000.0,127210000.0,101348000.0,74616000.0,53410000.0,39779000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.397041752480809,0.342668242037256,
Cost of Revenue,35144000.0,27683000.0,20873000.0,15843000.0,12019000.0,9911000.0,6476000.0,4928000.0,3524000.0
Gross Profit,219046000.0,242605000.0,196491000.0,148613000.0,115191000.0,91437000.0,68140000.0,48482000.0,36255000.0
R&D Expenses,80764000.0,69971000.0,47369000.0,36660000.0,31792000.0,28086000.0,20973000.0,15034000.0,13049000.0
SG&A Expense,214269000.0,201769000.0,162719000.0,127647000.0,102473000.0,80659000.0,53012000.0,35002000.0,26609000.0
Operating Expenses,295033000.0,271740000.0,210088000.0,164307000.0,134265000.0,108745000.0,73985000.0,50036000.0,39658000.0
Operating Income,-75987000.0,-29135000.0,-13597000.0,-15694000.0,-19074000.0,-17308000.0,-5845000.0,-1554000.0,-3403000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,1274000.0,3045000.0,171000.0
Earnings before Tax,-76376000.0,-28165000.0,-11235000.0,-16579000.0,-20597000.0,-19022000.0,-7119000.0,-4599000.0,-3574000.0
Income Tax Expense,2388000.0,413000.0,2459000.0,1131000.0,686000.0,376000.0,356000.0,247000.0,224000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-78764000.0,-28578000.0,-13694000.0,-17710000.0,-21283000.0,-19398000.0,-7475000.0,-4846000.0,-3798000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-78764000.0,-28578000.0,-13694000.0,-17710000.0,-21283000.0,-19398000.0,-7475000.0,-4846000.0,-3798000.0
EPS,-2.6,-0.984737072522,-0.5,-0.67,-0.84,-0.91,-1.93,-1.29,-1.097
EPS Diluted,-2.6,-0.984737072522,-0.5,-0.67,-0.84,-0.91,-1.93,-1.29,-1.097
Weighted Average Shs Out,30257410.0,29020645.0,27467440.0,26406312.0,25198546.0,21242313.0,,,
Weighted Average Shs Out (Dil),30257410.0,29020645.0,27467440.0,26406312.0,25198546.0,21242313.0,3880761.0,3756761.0,3460612.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.8617412172,0.897579618777,0.903972138901,0.903664201975,0.905518434085,0.902208233019,0.9132,0.9077,0.9114
EBITDA Margin,-0.184952201109,-0.0436349375481,-0.0472433337627,-0.0821739553437,-0.137245499568,-0.156253700122,-0.068,-0.02,-0.074
EBIT Margin,-0.298937802431,-0.107792428817,-0.0625540567895,-0.09542978061,-0.149941042371,-0.170777913723,-0.0783,-0.0291,-0.0855
Profit Margin,-0.309862701129,-0.105731664003,-0.0630003128393,-0.107688378654,-0.1673060294,-0.191399928958,-0.1,-0.091,-0.095
Free Cash Flow margin,-0.14192139738,0.0516560113657,0.0507765775381,0.0214160626551,-0.0571102900715,-0.0931740142874,-0.0174,0.0152,0.018
EBITDA,-47013000.0,-11794000.0,-10269000.0,-13514000.0,-17459000.0,-15836000.0,-5049000.0,-1089000.0,-2950000.0
EBIT,-75987000.0,-29135000.0,-13597000.0,-15694000.0,-19074000.0,-17308000.0,-5845000.0,-1554000.0,-3403000.0
Consolidated Income,-78764000.0,-28578000.0,-13694000.0,-17710000.0,-21283000.0,-19398000.0,-7475000.0,-4846000.0,-3798000.0
Earnings Before Tax Margin,-0.300468153743,-0.10420366424,-0.051687491949,-0.100811159216,-0.16191337159,-0.187689939614,-0.0954,-0.0861,-0.0898
Net Profit Margin,-0.309862701129,-0.105731664003,-0.0630003128393,-0.107688378654,-0.1673060294,-0.191399928958,-0.1002,-0.0907,-0.0955
