Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,207000.0,195000.0,387000.0,335000.0,549000.0,839000.0,24317.0
Stock-based compensation,3758000.0,3824000.0,1038000.0,1723000.0,1692000.0,4224000.0,1001642.0
Operating Cash Flow,-11470000.0,-10619000.0,-8379000.0,-6277000.0,-8581000.0,-7601000.0,-2982680.0
Capital Expenditure,-71000.0,-195000.0,-808000.0,-110000.0,-563000.0,-1400000.0,-534634.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,77000.0,-24000.0,-139000.0,-3000.0,134000.0,-240000.0,-29897.0
Investing Cash flow,6000.0,-219000.0,-947000.0,-113000.0,-429000.0,-1640000.0,-564531.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,18743000.0,13463000.0,7748000.0,7608000.0,4104000.0,10274000.0,3868480.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,18743000.0,13463000.0,7748000.0,7608000.0,8200000.0,10274000.0,3868480.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,7279000.0,2625000.0,-1578000.0,1218000.0,-810000.0,1033000.0,321269.0
Free Cash Flow,-11541000.0,-10814000.0,-9187000.0,-6387000.0,-9144000.0,-9001000.0,-3517314.0
Net Cash/Marketcap,11.1068,4.771,1.46,2.7821,10.8758,1.4563,0.1381
