Date,2018-12-31,2017-12-31,2016-12-31
Revenue,688943849.4935,132704353.0834,9000.0
Revenue Growth,4.19156933051415,14743.9281203778,
Cost of Revenue,105499131.6932,20572249.0931,
Gross Profit,583444717.8003,112132103.9903,-2000000.0
R&D Expenses,0.0,0.0,
SG&A Expense,273710130.246,59186819.8307,
Operating Expenses,300073371.9247,66722944.3773,
Operating Income,283371345.8755,45409159.6131,-4529000.0
Interest Expense,0.0,0.0,
Earnings before Tax,240183936.3242,32201178.9601,-4529000.0
Income Tax Expense,67490593.343,7282043.5308,-1247000.0
Net Income - Non-Controlling int,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,
Net Income,172693342.9812,24919135.4293,
Preferred Dividends,448297105.644,0.0,
Net Income Com,-275603762.6628,24919135.4293,
EPS,-2.7178,0.2509,
EPS Diluted,-2.7178,0.2509,-0.01
Weighted Average Shs Out,41628467.0043,43478341.445,248000000.0
Weighted Average Shs Out (Dil),29341718.8133,29979922.6119,
Dividend per Share,0.0,0.0,
Gross Margin,0.8469,0.845,-222.2222
EBITDA Margin,0.0505,0.0369,
EBIT Margin,0.3486,0.2427,
Profit Margin,-0.0579,0.0284,
Free Cash Flow margin,0.0581,-0.1345,
EBITDA,240728075.2533,32398579.2019,
EBIT,240183936.3242,32201178.9601,
Consolidated Income,172693342.9812,24919135.4293,
Earnings Before Tax Margin,0.3486,0.2427,-503.2222
Net Profit Margin,0.2507,0.1878,
