Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,51495000.0,2612000.0,133000.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,18.7147779479326,18.6390977443609,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,1146000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,50349000.0,2611000.0,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,293998000.0,231644000.0,183204000.0,114737000.0,45967000.0,27829000.0,12641000.0,4717000.0
SG&A Expense,127724000.0,99909000.0,64936000.0,33001000.0,10811000.0,4451000.0,3344000.0,1844000.0
Operating Expenses,422868000.0,331554000.0,248140000.0,147738000.0,56778000.0,32280000.0,15985000.0,6561000.0
Operating Income,-371373000.0,-328942000.0,-248007000.0,-147738000.0,-56778000.0,-32280000.0,-15985000.0,-6561000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
Earnings before Tax,-197097000.0,-318338000.0,-245839000.0,0.0,0.0,-50289000.0,-19561000.0,-7466000.0
Income Tax Expense,514000.0,-16199000.0,35000.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,15219000.0,3227000.0,617000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-197611000.0,-302139000.0,-245874000.0,-145618000.0,-59802000.0,-50289000.0,-19561000.0,-7466000.0
Preferred Dividends,0.0,0.0,0.0,0.0,4808000.0,0.0,0.0,0.0
Net Income Com,-197611000.0,-302139000.0,-245874000.0,-145618000.0,-59802000.0,-50289000.0,-19561000.0,-7466000.0
EPS,-3.97,-7.12,-6.21,-3.96,-2.25,-14.87,-14.2,-4.62
EPS Diluted,-3.97,-7.12,-6.21,-3.96,-2.25,-14.87,-14.2,-4.62
Weighted Average Shs Out,49775223.0,42453135.0,39586908.0,36782603.0,28755758.0,,,
Weighted Average Shs Out (Dil),49775223.0,42453135.0,39586908.0,36782603.0,28755758.0,3382489.0,1377207.0,1617384.0
Dividend per Share,0.0,0.0,0.0,0.0,0.151134948347,0.0,0.0,0.0
Gross Margin,0.977745412176,0.999617151608,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,-6.78112438101,-124.357963247,-1875.37593985,0.0,0.0,,,
EBIT Margin,-7.21182639091,-125.934915773,-1864.71428571,0.0,0.0,0.0,0.0,0.0
Profit Margin,-3.83747936693,-115.673430322,-1848.67669173,0.0,0.0,,,
Free Cash Flow margin,-5.72175939412,-98.2526799387,-1286.93984962,0.0,0.0,0.0,0.0,0.0
EBITDA,-349194000.0,-324823000.0,-249425000.0,-151991000.0,-59694000.0,-49845000.0,-19248000.0,-7162000.0
EBIT,-371373000.0,-328942000.0,-248007000.0,-147738000.0,-56778000.0,-50289000.0,-19561000.0,-7196000.0
Consolidated Income,-197611000.0,-302139000.0,-245874000.0,-145618000.0,-59802000.0,-35070000.0,-16334000.0,-6849000.0
Earnings Before Tax Margin,-3.82749781532,-121.875191424,-1848.41353383,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,-3.83747936693,-115.673430322,-1848.67669173,0.0,0.0,0.0,0.0,0.0
