Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,448900.0,29838.0,46043.0,20621.0,0.0,0.0,0.0
Stock-based compensation,841421.0,1624411.0,3631283.0,3275908.0,1418312.0,1316444.0,455277.0
Operating Cash Flow,-9499231.0,-13306563.0,-15583161.0,-14592517.0,-11276489.0,-2194270.0,-1543826.0
Capital Expenditure,654870.0,537569.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-654870.0,11238858.0,27023436.0,-26956740.0,0.0,0.0,0.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Issuance (buybacks) of shares,-14250267.0,-24404368.0,-16675228.0,-5234953.0,-27040325.0,4598300.0,1982346.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,0.0,26412738.0,0.0,19743885.0,34455669.0,4598300.0,1982346.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-10154101.0,24345033.0,16675228.0,-21805372.0,23179180.0,2404030.0,438520.0
Free Cash Flow,-10154101.0,-13844132.0,-15583161.0,-14592517.0,-11276489.0,-2194270.0,-1543826.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.4657,0.4657
