Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,746400000.0,670800000.0,623400000.0,611600000.0
Revenue Growth,0.112701252236136,0.0760346487006737,0.0192936559843035,
Cost of Revenue,425800000.0,407500000.0,396400000.0,364600000.0
Gross Profit,320600000.0,263300000.0,227000000.0,247000000.0
R&D Expenses,29600000.0,0.0,0.0,0.0
SG&A Expense,270700000.0,223000000.0,225300000.0,235500000.0
Operating Expenses,300300000.0,230300000.0,238200000.0,263300000.0
Operating Income,52800000.0,33000000.0,-11200000.0,-16300000.0
Interest Expense,83200000.0,87100000.0,87400000.0,87800000.0
Earnings before Tax,-30400000.0,-58800000.0,-86200000.0,-100400000.0
Income Tax Expense,7700000.0,-49600000.0,6700000.0,4300000.0
Net Income - Non-Controlling int,0.0,-1300000.0,100000.0,0.0
Net Income - Discontinued ops,0.0,6000000.0,-12500000.0,-3700000.0
Net Income,-63400000.0,-9200000.0,-92900000.0,-104700000.0
Preferred Dividends,7700000.0,0.0,0.0,0.0
Net Income Com,-63400000.0,-9200000.0,-92900000.0,-104700000.0
EPS,-0.62,-0.46,-1.65,-1.61
EPS Diluted,-0.62,-0.46,-1.65,-1.61
Weighted Average Shs Out,114049682.0,133000000.0,133000000.0,
Weighted Average Shs Out (Dil),114049682.0,65204960.0,64988338.0,64924845.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.429528403001,0.3925,0.3641,0.4039
EBITDA Margin,0.149383708467,0.122,0.087,0.065
EBIT Margin,0.0707395498392,0.0422,0.0019,-0.0206
Profit Margin,-0.0849410503751,-0.014,-0.149,-0.171
Free Cash Flow margin,0.0127277599143,-0.1348,-0.1739,-0.0857
EBITDA,111500000.0,82100000.0,54400000.0,39600000.0
EBIT,52800000.0,28300000.0,1200000.0,-12600000.0
Consolidated Income,-63400000.0,-10500000.0,-92800000.0,-104700000.0
Earnings Before Tax Margin,-0.0407288317256,-0.0877,-0.1383,-0.1642
Net Profit Margin,-0.0849410503751,-0.0137,-0.149,-0.1712
