Date,2018-12-31,2017-12-29,2016-12-30,2015-12-25
Depreciation & Amortization,69869000.0,35198000.0,42156000.0,
Stock-based compensation,0.0,0.0,0.0,
Operating Cash Flow,284634000.0,265029000.0,198559000.0,
Capital Expenditure,-28844000.0,-25689000.0,-28177000.0,
Acquisitions and disposals,-474451000.0,-27272000.0,-1125000.0,
Investment purchases and sales,0.0,0.0,0.0,
Investing Cash flow,-503295000.0,-52961000.0,-29302000.0,
Issuance (repayment) of debt,179455000.0,-1949000.0,0.0,
Issuance (buybacks) of shares,-125814000.0,-111403000.0,-148715000.0,
Dividend payments,0.0,0.0,0.0,
Financing Cash Flow,55411000.0,-160171000.0,-185217000.0,
Effect of forex changes on cash,-1699000.0,1235000.0,-1200000.0,
Net cash flow / Change in cash,-164949000.0,53132000.0,-17160000.0,
Free Cash Flow,255790000.0,239340000.0,170382000.0,
Net Cash/Marketcap,-0.2615,-0.2615,-0.2615,-0.2615
