Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,644182000.0,543013000.0,478519000.0,470607000.0,472923000.0,476311000.0
Revenue Growth,0.186310456655734,0.134778347359248,0.0168123296083569,-0.00489720313877735,-0.00711299969977599,
Cost of Revenue,0.0,0.0,158088000.0,160385000.0,171050000.0,167797000.0
Gross Profit,0.0,0.0,320431000.0,310222000.0,301873000.0,308514000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,89826000.0,51919000.0,48753000.0,44424000.0,47669000.0,48237000.0
Operating Expenses,617861000.0,595188000.0,188572000.0,189408000.0,163254000.0,158840000.0
Operating Income,45875000.0,-52175000.0,131859000.0,120814000.0,138619000.0,149674000.0
Interest Expense,74447000.0,58141000.0,51781000.0,50823000.0,57137000.0,65814000.0
Earnings before Tax,45875000.0,-88996000.0,63057000.0,50048000.0,81541000.0,76181000.0
Income Tax Expense,-738000.0,-9912000.0,1083000.0,420000.0,242000.0,-12480000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,39924000.0,-71753000.0,61974000.0,49628000.0,81299000.0,88661000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,39924000.0,-71753000.0,61974000.0,49628000.0,81299000.0,88661000.0
EPS,0.31,-0.7,0.62,0.49,,
EPS Diluted,0.31,-0.7,0.62,0.49,,
Weighted Average Shs Out,119176000.0,105359000.0,95000000.0,95000000.0,,
Weighted Average Shs Out (Dil),119176000.0,105359000.0,100571000.0,100571000.0,,
Dividend per Share,0.900953212056,0.251900644463,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.6696,0.6592,0.6383,0.6477
EBITDA Margin,0.411622802252,0.215998512006,0.522,0.527,0.533,0.529
EBIT Margin,0.0712143462562,-0.0960842558097,0.24,0.2143,0.2932,0.2981
Profit Margin,0.061976273786,-0.132138641248,0.13,0.105,0.172,0.186
Free Cash Flow margin,0.292142593242,0.136613672233,-0.1636,-0.1191,0.0969,0.2025
EBITDA,265160000.0,117290000.0,249910000.0,247856000.0,251883000.0,251893000.0
EBIT,45875000.0,-52175000.0,114838000.0,100871000.0,138678000.0,141995000.0
Consolidated Income,39924000.0,-71753000.0,61974000.0,49628000.0,81299000.0,88661000.0
Earnings Before Tax Margin,0.0712143462562,-0.163892945473,0.1318,0.1063,0.1724,0.1599
Net Profit Margin,0.061976273786,-0.132138641248,0.1295,0.1055,0.1719,0.1861
