Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,452988222.8117,1018934594.5946,592120358.194,478359113.0341,525950825.4717,538232504.6041
Revenue Growth,-0.555429538642832,0.720823444919893,0.237815570060626,-0.0904870001770932,-0.0228185385076916,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,452988222.8117,1018934594.5946,592120358.194,478359113.0341,525950825.4717,538232504.6041
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,381408169.7613,738095621.6216,312500469.66,273849339.4113,298774528.3019,285730969.9202
Operating Expenses,507252440.3183,996409783.7838,414638361.826,358793401.8388,392923231.1321,379987875.9975
Operating Income,-54264217.5066,22524810.8108,177481996.368,119565711.1952,133027594.3396,158244628.6065
Interest Expense,0.0,0.0,100068.8835,13598.0839,30070.7547,18723.143
Earnings before Tax,-54264217.5066,22524810.8108,113464024.0466,71179015.6842,66274056.6038,72246009.822
Income Tax Expense,26814005.305,63349675.6757,31348425.0736,19096113.7294,23476886.7925,15003836.7096
Net Income - Non-Controlling int,759840.8488,48108.1081,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-81078222.8117,-40824864.8649,82115598.973,52082901.9547,42797169.8113,57242173.1123
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-81078222.8117,-40824864.8649,82115598.973,52082901.9547,42797169.8113,57242173.1123
EPS,1.6757,1.2837,1.7075,1.7276,2.3097,
EPS Diluted,1.04,1.6757,1.2837,1.7075,1.7276,2.3097
Weighted Average Shs Out,12114650.4509,19663654.8649,20809309.3494,25674407.8653,,
Weighted Average Shs Out (Dil),12114650.4509,19663654.8649,20809309.3494,25674407.8653,,
Dividend per Share,0.0031,0.0031,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,-0.0025,0.003,0.012,0.0115,0.0149,0.0206
EBIT Margin,-0.1198,0.0221,0.1918,0.1488,0.1261,0.1343
Profit Margin,-0.0047,-0.0022,0.0087,0.0084,0.0096,0.0163
Free Cash Flow margin,0.1719,-0.9746,-0.0834,0.4015,0.3833,0.0941
EBITDA,-42795013.2626,56145783.7838,113564092.9301,71192613.7681,66304127.3585,72264732.965
EBIT,-54264217.5066,22524810.8108,113564092.9301,71192613.7681,66304127.3585,72264732.965
Consolidated Income,-80318381.9629,-40776756.7568,82115598.973,52082901.9547,42797169.8113,57242173.1123
Earnings Before Tax Margin,-0.1198,0.0221,0.1916,0.1488,0.126,0.1342
Net Profit Margin,-0.179,-0.0401,0.1387,0.1089,0.0814,0.1064
