Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Depreciation & Amortization,26403000.0,25986000.0,21675000.0,16472000.0,13021000.0,12783000.0,14044000.0,15276000.0,16103000.0,15583000.0,16796000.0
Stock-based compensation,3536000.0,3433000.0,4184000.0,3115000.0,5362000.0,2975000.0,1988000.0,1987000.0,2332000.0,2206000.0,2615000.0
Operating Cash Flow,19567000.0,27171000.0,404000.0,8413000.0,9685000.0,31198000.0,-3188000.0,59481000.0,-62000.0,32071000.0,32240000.0
Capital Expenditure,16044000.0,30764000.0,41682000.0,45545000.0,15541000.0,13434000.0,9608000.0,13765000.0,-20600000.0,-17432000.0,-12475000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,-23000.0,-128000.0,-143000.0,-320000.0,-106000.0,-6092000.0,0.0,0.0,0.0
Investing Cash flow,-16312000.0,-30723000.0,-41560000.0,-38025000.0,-15494000.0,-13389000.0,-9358000.0,-13765000.0,-20500000.0,-17432000.0,-12475000.0
Issuance (repayment) of debt,-599000.0,-159000.0,-26000.0,-0.0,-0.0,-0.0,-0.0,-0.0,15400000.0,3391000.0,-18195000.0
Issuance (buybacks) of shares,-11395000.0,-9510000.0,-23000.0,-128000.0,-143000.0,-320000.0,-106000.0,-6092000.0,60000.0,79000.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
Financing Cash Flow,-1370000.0,6799000.0,33269000.0,-1026000.0,911000.0,2981000.0,1702000.0,-25376000.0,16440000.0,3100000.0,-22612000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,11395000.0,3247000.0,6263000.0,14150000.0,44788000.0,49686000.0,28896000.0,39740000.0,-4122000.0,17739000.0,-2847000.0
Free Cash Flow,3523000.0,-3593000.0,-41278000.0,-37132000.0,-5856000.0,17764000.0,-12796000.0,45716000.0,-20662000.0,14639000.0,19765000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0968,0.1373,0.0395
