Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,61643000.0,94494000.0,25250000.0,69011000.0
Short-term investments,0.0,0.0,23505000.0,0.0
Cash and short-term investments,61643000.0,94494000.0,48755000.0,69011000.0
Receivables,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,64469000.0,96033000.0,49275000.0,69874000.0
Property Plant & Equipment Net,514000.0,127000.0,169000.0,89000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0
Total non-current assets,760000.0,216000.0,204000.0,134000.0
Total assets,65229000.0,96249000.0,49479000.0,70008000.0
Payables,2138000.0,1724000.0,1464000.0,1959000.0
Short-term debt,0.0,3870000.0,176000.0,2253000.0
Total current liabilities,5763000.0,7543000.0,3250000.0,5139000.0
Long-term debt,9980000.0,5516000.0,9409000.0,3932000.0
Total debt,9980000.0,9386000.0,9585000.0,6185000.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,10010000.0,5836000.0,9779000.0,4180000.0
Total liabilities,15773000.0,13379000.0,13029000.0,9319000.0
Other comprehensive income,167040000,164807000,-2000.0,0.0
Retained earnings (deficit),-117605000.0,-81957000.0,-60307000.0,-35800000.0
Total shareholders equity,49456000.0,82870000.0,-59277000.0,-34969000.0
Investments,0.0,0.0,23505000.0,0.0
Net Debt,-51663000.0,-85108000.0,-39170000.0,-62826000.0
Other Assets,0.0,0.0,520000.0,863000.0
Other Liabilities,0.0,0.0,1610000.0,927000.0
