Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,1715.0,606988.0,380381.0,272291.0,209398.0,749766.0,477708.0,1358223.0,4480025.0,3674179.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,1715.0,606988.0,380381.0,272291.0,209398.0,749766.0,477708.0,1358223.0,4480025.0,3674179.0
Receivables,2325804.0,2595248.0,2276608.0,2798353.0,3536747.0,3803853.0,3181721.0,3501744.0,3819361.0,3818538.0
Inventories,3685059.0,3413199.0,3060085.0,2118712.0,2514241.0,2335291.0,2415104.0,3269482.0,3069177.0,2956682.0
Total current assets,7090718.0,7426389.0,6331436.0,5803485.0,6779968.0,8403616.0,7078177.0,9010271.0,11417196.0,10742931.0
Property Plant & Equipment Net,5131773.0,5744039.0,6440911.0,6626069.0,7618901.0,7579556.0,7158512.0,8587669.0,6691817.0,6343575.0
Goodwill and Intangible Assets,53155.0,55133.0,30093.0,18645.0,134022.0,184517.0,156091.0,1629490.0,1661412.0,1660853.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,524800.0,471600.0,604700.0,117300.0,278600.0,0.0,2068538.0,23700.0,169194.0,146289.0
Total non-current assets,5190068.0,6498211.0,7315985.0,7578549.0,8323280.0,7949668.0,9882037.0,10217159.0,8870800.0,8004428.0
Total assets,12280786.0,13924600.0,13647421.0,13382034.0,15103248.0,16353284.0,16960214.0,19227430.0,20287996.0,18747359.0
Payables,1200298.0,1534349.0,1744261.0,1553388.0,1857156.0,2156031.0,2437778.0,2327114.0,2280992.0,1543700.0
Short-term debt,459108.0,320065.0,333361.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0
Total current liabilities,4635220.0,4877697.0,4800663.0,3293897.0,5471496.0,4923764.0,5936352.0,2891593.0,2556189.0,1820603.0
Long-term debt,3557458.0,3978415.0,0.0,1511495.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,4016566.0,4298480.0,333361.0,1511495.0,0.0,0.0,800000.0,0.0,0.0,0.0
Deferred revenue,560802.0,85833.0,224988.0,272837.0,228363.0,248559.0,315268.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288500.0,350000.0
Deposit Liabilities,0.0,340624.0,122290.0,93407.0,98110.0,341465.0,121779.0,232550.0,9548.0,0.0
Total non-current liabilities,3557458.0,3978415.0,2559827.0,3205460.0,2386637.0,5082996.0,1327129.0,483401.0,306368.0,372347.0
Total liabilities,8192678.0,8856112.0,7360490.0,6499357.0,7858133.0,10006760.0,7263481.0,3374994.0,2862557.0,2192950.0
Other comprehensive income,8697327,8565409,8428756,8312040,8202810,7963428,7775307,7662496,42502.0,0.0
Retained earnings (deficit),-4648484.0,-3536186.0,-2181090.0,-1468628.0,-1039462.0,-1698671.0,1839659.0,8108173.0,9790304.0,9611483.0
Total shareholders equity,4088108.0,5068488.0,6286931.0,6882677.0,7245115.0,6346524.0,9696733.0,15852436.0,17425439.0,16554409.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,4014851.0,3691492.0,-47020.0,1239204.0,-209398.0,-749766.0,322292.0,-1358223.0,-4480025.0,-3674179.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48633.0,293532.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275197.0,276903.0
