Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,2246000.0,1629000.0,1267000.0,602000.0,258000.0
Stock-based compensation,6610000.0,4419000.0,4234000.0,3233000.0,937000.0
Operating Cash Flow,-40315000.0,-44729000.0,-40536000.0,-23030000.0,-11969000.0
Capital Expenditure,1384000.0,821000.0,2322000.0,-1176000.0,-201000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,-9268000.0,-14770000.0,-25020000.0,0.0,0.0
Investing Cash flow,-10643000.0,-15591000.0,-27342000.0,-1176000.0,-201000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-50000.0,0.0
Issuance (buybacks) of shares,18622000.0,101000.0,-58193000.0,-228000.0,15000.0
Dividend payments,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,69084000.0,33937000.0,90557000.0,-278000.0,68762000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,18126000.0,-26383000.0,58588000.0,-24484000.0,56592000.0
Free Cash Flow,-41699000.0,-45550000.0,-42858000.0,-24206000.0,-12170000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.1218,0.1218
