Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,42339000.0,4541000.0,22585000.0,7300000.0,7300000.0,0.0,0.0
Revenue Growth,8.32371724289804,-0.79893734779721,2.09383561643836,0,0.0,0.0,
Cost of Revenue,1176000.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,41163000.0,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,80547000.0,104409000.0,83166000.0,66831000.0,30710000.0,17937000.0,17055000.0
SG&A Expense,172581000.0,71903000.0,30043000.0,17721000.0,8288000.0,4366000.0,3148000.0
Operating Expenses,256321000.0,304867000.0,113209000.0,86946000.0,38998000.0,22303000.0,20203000.0
Operating Income,-213982000.0,-300326000.0,-90624000.0,-79646000.0,-31698000.0,-22303000.0,-20203000.0
Interest Expense,15639000.0,8140000.0,0.0,147000.0,153000.0,9000.0,0.0
Earnings before Tax,-221734000.0,-303261000.0,-89084000.0,-79021000.0,-31844000.0,-22350000.0,-20254000.0
Income Tax Expense,-194000.0,0.0,0.0,-622000.0,31000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-221540000.0,-303261000.0,-89084000.0,-78399000.0,-31875000.0,-22350000.0,-20254000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-221540000.0,-303261000.0,-89084000.0,-78399000.0,-31875000.0,-22350000.0,-20254000.0
EPS,-5.27,-7.48,-2.7,-2.93,-4.96,-27.03,-27.99
EPS Diluted,-5.27,-7.48,-2.7,-2.93,-4.96,-27.03,-27.99
Weighted Average Shs Out,42003000.0,40562000.0,33044849.0,26727392.0,6426022.0,,
Weighted Average Shs Out (Dil),42003000.0,40562000.0,33044849.0,26727392.0,6426022.0,826757.0,723607.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.972224190463,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,-4.87118259761,-65.9775379872,-4.00712862519,-11.1761643836,-4.35945205479,,
EBIT Margin,-5.05401639151,-66.1365338031,-4.01257471773,-10.9104109589,-4.34219178082,0.0,0.0
Profit Margin,-5.23252792933,-66.7828672099,-3.94438786805,-10.7395890411,-4.36643835616,,
Free Cash Flow margin,-5.04768653015,-22.9555164061,-3.3147664379,-6.66356164384,-4.32328767123,0.0,0.0
EBITDA,-206241000.0,-299604000.0,-90501000.0,-81586000.0,-31824000.0,-22319000.0,-20242000.0
EBIT,-213982000.0,-300326000.0,-90624000.0,-79646000.0,-31698000.0,-22341000.0,-20254000.0
Consolidated Income,-221540000.0,-303261000.0,-89084000.0,-78399000.0,-31875000.0,-22350000.0,-20254000.0
Earnings Before Tax Margin,-5.23710999315,-66.7828672099,-3.94438786805,-10.8247945205,-4.36219178082,0.0,0.0
Net Profit Margin,-5.23252792933,-66.7828672099,-3.94438786805,-10.7395890411,-4.36643835616,0.0,0.0
