Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,157000.0,187000.0,199000.0,192000.0
Stock-based compensation,0.0,0.0,0.0,0.0
Operating Cash Flow,229314000.0,292225000.0,275088000.0,302556000.0
Capital Expenditure,-11000.0,-21000.0,-9000.0,-50000.0
Acquisitions and disposals,0.0,0.0,-19451000.0,0.0
Investment purchases and sales,-346938000.0,-575706000.0,-79904000.0,-556888000.0
Investing Cash flow,-345307000.0,-577461000.0,-105997000.0,-556837000.0
Issuance (repayment) of debt,147032000.0,281571000.0,-176384000.0,372359000.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,127768000.0,262307000.0,-195647000.0,353096000.0
Effect of forex changes on cash,-2749000.0,2539000.0,-7101000.0,-1720000.0
Net cash flow / Change in cash,9026000.0,-20390000.0,-33657000.0,97095000.0
Free Cash Flow,229303000.0,292204000.0,275079000.0,302506000.0
Net Cash/Marketcap,,,,
