Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,272098000.0,213159000.0,167426000.0,123158000.0
Revenue Growth,0.27650251690053,0.27315351259661,0.359440718426736,
Cost of Revenue,78649000.0,57977000.0,48513000.0,40745000.0
Gross Profit,193449000.0,155182000.0,118913000.0,82413000.0
R&D Expenses,51909000.0,41264000.0,32848000.0,29787000.0
SG&A Expense,208420000.0,168080000.0,140358000.0,132369000.0
Operating Expenses,269503000.0,218514000.0,173206000.0,162156000.0
Operating Income,-76054000.0,-63332000.0,-54293000.0,-79743000.0
Interest Expense,0.0,2585000.0,2301000.0,746000.0
Earnings before Tax,-76526000.0,-65345000.0,-57248000.0,-81357000.0
Income Tax Expense,-976000.0,-1219000.0,640000.0,-3593000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-75550000.0,-64126000.0,-57888000.0,-77764000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-75550000.0,-64126000.0,-57888000.0,-77764000.0
EPS,-1.95,-11.39,-10.15,-16.96
EPS Diluted,-1.95,-11.39,-10.15,-16.96
Weighted Average Shs Out,38692000.0,66058000.0,66058000.0,66058000.0
Weighted Average Shs Out (Dil),38692000.0,5632000.0,5706000.0,4586000.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.710953406493,0.728,0.7102,0.6692
EBITDA Margin,-0.231762085719,-0.243,-0.266,-0.581
EBIT Margin,-0.279509588457,-0.2944,-0.3282,-0.6545
Profit Margin,-0.277657314644,-0.301,-0.346,-0.631
Free Cash Flow margin,-0.0681555910003,-0.0821,-0.1694,-0.4425
EBITDA,-63062000.0,-51901000.0,-44522000.0,-71495000.0
EBIT,-76054000.0,-62760000.0,-54947000.0,-80611000.0
Consolidated Income,-75550000.0,-64126000.0,-57888000.0,-77764000.0
Earnings Before Tax Margin,-0.281244257584,-0.3066,-0.3419,-0.6606
Net Profit Margin,-0.277657314644,-0.3008,-0.3458,-0.6314
