Date,2019-03-31,2018-03-31,2017-03-31
Revenue,74285000.0,57757000.0,19386000.0
Revenue Growth,0.286164447599425,1.97931496956567,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,74285000.0,57757000.0,19386000.0
R&D Expenses,0.0,0.0,0.0
SG&A Expense,43134000.0,21700000.0,9251000.0
Operating Expenses,49623000.0,23984000.0,9807000.0
Operating Income,24662000.0,33773000.0,9579000.0
Interest Expense,14649000.0,14735000.0,3807000.0
Earnings before Tax,8515000.0,18615000.0,5763000.0
Income Tax Expense,1368000.0,418000.0,-524000.0
Net Income - Non-Controlling int,0.0,0.0,9000.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,7147000.0,18197000.0,6287000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,7147000.0,18197000.0,6287000.0
EPS,0.12,0.55,0.56
EPS Diluted,0.12,0.54,0.56
Weighted Average Shs Out,58043212.0,52606600.0,
Weighted Average Shs Out (Dil),58037102.0,33249013.0,11213926.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0
EBITDA Margin,0.339,0.603,0.504
EBIT Margin,0.3118,0.5774,0.4937
Profit Margin,0.096,0.315,0.324
Free Cash Flow margin,0.7236,-2.0518,0.2439
EBITDA,25198000.0,34836000.0,9769000.0
EBIT,23164000.0,33350000.0,9570000.0
Consolidated Income,7147000.0,18197000.0,6296000.0
Earnings Before Tax Margin,0.1146,0.3223,0.2973
Net Profit Margin,0.0962,0.3151,0.3243
