Date,2018-12-30,2017-12-31,2017-01-01,2015-12-27
Depreciation & Amortization,97400000.0,93100000.0,87900000.0,80800000.0
Stock-based compensation,3800000.0,3800000.0,2500000.0,1200000.0
Operating Cash Flow,289900000.0,201300000.0,112200000.0,140400000.0
Capital Expenditure,-66100000.0,-54200000.0,-42000000.0,-41200000.0
Acquisitions and disposals,0.0,-900000.0,-1300000.0,-22700000.0
Investment purchases and sales,0.0,0.0,0.0,0.0
Investing Cash flow,-66100000.0,-55100000.0,-43300000.0,-63900000.0
Issuance (repayment) of debt,-4200000.0,-7000000.0,-13500000.0,-7600000.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,-195100000.0,-155800000.0,-50100000.0,-70700000.0
Effect of forex changes on cash,-1800000.0,900000.0,-1400000.0,-600000.0
Net cash flow / Change in cash,26900000.0,-8700000.0,17400000.0,5200000.0
Free Cash Flow,223800000.0,147100000.0,70200000.0,99200000.0
Net Cash/Marketcap,-0.2175,-6.3551,-6.3551,-6.3551
