Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,7202000.0,22020000.0,8286000.0
Short-term investments,0.0,0.0,
Cash and short-term investments,7202000.0,22020000.0,8286000.0
Receivables,0.0,0.0,19000.0
Inventories,0.0,0.0,0.0
Total current assets,8824000.0,22162000.0,8392000.0
Property Plant & Equipment Net,149000.0,14000.0,5000.0
Goodwill and Intangible Assets,0.0,0.0,
Long-term investments,0.0,0.0,
Tax assets,184000.0,49000.0,
Total non-current assets,1702000.0,66000.0,
Total assets,10526000.0,22228000.0,8409000.0
Payables,603000.0,537000.0,445000.0
Short-term debt,0.0,5285000.0,
Total current liabilities,2676000.0,7125000.0,20392000.0
Long-term debt,46000.0,0.0,5117000.0
Total debt,46000.0,5285000.0,
Deferred revenue,0.0,0.0,
Tax Liabilities,0.0,0.0,
Deposit Liabilities,0.0,0.0,
Total non-current liabilities,117344000.0,99531000.0,
Total liabilities,120020000.0,106656000.0,25819000.0
Other comprehensive income,0.0,0.0,
Retained earnings (deficit),-109498000.0,-84432000.0,-72157000.0
Total shareholders equity,-109494000.0,-84428000.0,-72153000.0
Investments,0.0,0.0,
Net Debt,-7156000.0,-16735000.0,
Other Assets,1622000.0,142000.0,
Other Liabilities,2073000.0,1303000.0,
