Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,0.0,0.0,,
Stock-based compensation,517777.7778,150824.8233,,
Operating Cash Flow,-7536296.2963,-3425765.9073,-2943000.0,-2845000.0
Capital Expenditure,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,,
Investment purchases and sales,-13074814.8148,-9332285.9387,,
Investing Cash flow,-11830370.3704,-7264728.9866,2504000.0,-3104000.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,0.0,0.0,18831000.0,0.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,24554814.8148,14783974.8625,-11000.0,-11000.0
Effect of forex changes on cash,133333.3333,-29065.2003,,
Net cash flow / Change in cash,5188148.1481,4093479.9686,,
Free Cash Flow,-7536296.2963,-3425765.9073,,
Net Cash/Marketcap,,,,
