Date,2018-06-30,2018-06,2017-07-01,2017-06,2016-07-02,2016-06,2015-06-27,2015-06,2014-06-28,2014-06,2013-06-29,2012-06-30
Revenue,543170000.0,543000000.0,600968000.0,601000000.0,407914000.0,408000000.0,341276000.0,341000000.0,390871000.0,391000000.0,586028000.0,385458000.0
Revenue Growth,0.000313075506445672,-0.0964577148866495,-0.0000532445923460898,0.473349774707414,-0.00021078431372549,0.1955133088761,0.000809384164222874,-0.127589409293603,-0.000329923273657289,-0.332796385155658,0.520342034670444,0.0
Cost of Revenue,340266000.0,340000000.0,365729000.0,366000000.0,291496000.0,291000000.0,284528000.0,285000000.0,338424000.0,338000000.0,521626000.0,315413000.0
Gross Profit,202904000.0,203000000.0,235239000.0,235000000.0,116418000.0,116000000.0,56748000.0,57000000.0,52447000.0,52000000.0,64402000.0,70045000.0
R&D Expenses,64498000.0,64000000.0,57094000.0,57000000.0,46067000.0,46000000.0,46419000.0,46000000.0,64218000.0,64000000.0,100820000.0,67003000.0
SG&A Expense,64489000.0,64000000.0,58461000.0,58000000.0,53457000.0,53000000.0,56256000.0,56000000.0,70937000.0,71000000.0,91363000.0,62541000.0
Operating Expenses,135579000.0,130000000.0,116271000.0,116000000.0,100576000.0,101000000.0,102675000.0,104000000.0,154778000.0,137000000.0,192183000.0,133797000.0
Operating Income,67325000.0,73000000.0,118968000.0,119000000.0,15842000.0,16000000.0,-45461000.0,-47000000.0,-102331000.0,-84000000.0,-124756000.0,-63752000.0
Interest Expense,0.0,,0.0,,0.0,,0.0,,0.0,,300000.0,0.0
Earnings before Tax,74843000.0,75000000.0,102813000.0,103000000.0,9429000.0,9000000.0,-47906000.0,-48000000.0,-111490000.0,-111000000.0,-121226000.0,-59519000.0
Income Tax Expense,12390000.0,12000000.0,-25046000.0,-25000000.0,849000.0,1000000.0,328000.0,0000000.0,-9365000.0,-9000000.0,1519000.0,6984000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,62453000.0,62000000.0,127859000.0,128000000.0,8580000.0,9000000.0,-56692000.0,-57000000.0,17819000.0,18000000.0,-122745000.0,-66503000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,62453000.0,62000000.0,127859000.0,128000000.0,8580000.0,9000000.0,-56692000.0,-57000000.0,17819000.0,18000000.0,-122745000.0,-66503000.0
EPS,0.37,0.37,0.81,0.81,0.08,0.08,-0.52,-0.52,0.18,0.18,-1.4,-1.32
EPS Diluted,0.36,0.36,0.77,0.77,0.08,0.08,-0.52,-0.52,0.18,0.18,-1.4,-1.32
Weighted Average Shs Out,169263000.0,169000000.0,158115000.0,158000000.0,110599000.0,111000000.0,108144000.0,108000000.0,98986000.0,99000000.0,87770000.0,50396000.0
Weighted Average Shs Out (Dil),171736000.0,172000000.0,165031000.0,165000000.0,113228000.0,113000000.0,108144000.0,108000000.0,98986000.0,99000000.0,87770000.0,50396000.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Gross Margin,0.373555240532,0.37384898710866,0.391433487307,0.3910149750416,0.285398392798,0.2843137254902,0.166281836402,0.16715542521994,0.134179818917,0.13299232736573,0.109895772898,0.181718890255
EBITDA Margin,0.177312811827,0.18968692449355,0.233979180256,0.23294509151414,0.0819020675927,0.080882352941176,-0.0777757592096,-0.082111436950147,-0.183321351546,-0.14833759590793,-0.140018906946,-0.10756813972
EBIT Margin,0.123948303478,0.13627992633517,0.197960623527,0.17138103161398,0.0388366175223,0.024509803921569,-0.13320889837,-0.16715542521994,-0.261802487266,0.023017902813299,-0.212884026019,-0.165392857328
Profit Margin,0.114978735939,0.11418047882136,0.212755088457,0.21297836938436,0.0210338453694,0.022058823529412,-0.16611774634,-0.16715542521994,0.0455879305449,0.046035805626598,-0.209452449371,-0.172529821667
Free Cash Flow margin,0.124172910875,,0.0424065840444,,-0.0526655128287,,-0.188518969983,,-0.230101491285,,-0.178660405305,-0.121842068397
EBITDA,96311000.0,103000000.0,140614000.0,140000000.0,33409000.0,33000000.0,-26543000.0,-28000000.0,-71655000.0,-58000000.0,-82055000.0,-41463000.0
EBIT,67325000.0,74000000,118968000.0,103000000,15842000.0,10000000,-45461000.0,-57000000,-102331000.0,9000000,-124756000.0,-63752000.0
Consolidated Income,62453000.0,62000000.0,127859000.0,128000000.0,8580000.0,9000000.0,-56692000.0,-57000000.0,17819000.0,18000000.0,-122745000.0,-66503000.0
Earnings Before Tax Margin,0.137789274076,0.13812154696133,0.171078992559,0.17138103161398,0.0231151664321,0.022058823529412,-0.140373187684,-0.14076246334311,-0.285234770551,-0.28388746803069,-0.206860423051,-0.154411116127
Net Profit Margin,0.114978735939,0.11418047882136,0.212755088457,0.21297836938436,0.0210338453694,0.022058823529412,-0.16611774634,-0.16715542521994,0.0455879305449,0.046035805626598,-0.209452449371,-0.172529821667
